TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-23,2026-03-23,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,13989.7,13989.7,12900.0,12990.97,12990.0,14270.65,,12991.83,,,1538,20299398.07,341,F1,1,,,,,
2026-03-23,2026-03-23,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14300.0,14300.0,12887.0,13142.66,13154.0,14318.34,,13142.66,,,926,12235750.21,252,F1,1,,,,,
2026-03-23,2026-03-23,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,13989.7,13989.7,12920.0,13154.5,13135.0,14315.67,,13165.41,,,2698,35711542.78,878,F1,1,,,,,
2026-03-23,2026-03-23,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,13750.0,13998.0,12900.0,12982.61,13025.0,14331.45,,12977.58,,,1721,22672130.6,342,F1,1,,,,,
2026-03-23,2026-03-23,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14322.15,14322.15,12890.35,13129.75,13100.0,14322.61,,13129.93,,,1645,21599960.64,299,F1,1,,,,,
2026-03-23,2026-03-23,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,13989.7,14149.0,12919.54,13108.35,13120.0,14355.04,,13109.15,,,1758,23244609.55,485,F1,1,,,,,
2026-03-23,2026-03-23,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14000.0,14000.0,12966.57,13061.49,13001.0,14407.29,,13061.49,,,1127,14950955.75,356,F1,1,,,,,
2026-03-23,2026-03-23,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,13796.0,13796.0,12835.0,12960.47,12999.0,14259.05,,12960.47,,,1094,14269998.41,142,F1,1,,,,,
2026-03-23,2026-03-23,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,13611.1,13611.1,12856.5,12923.57,12913.0,14285.0,,12923.57,,,196,2560068.05,40,F1,1,,,,,
2026-03-23,2026-03-23,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,13892.75,14178.75,12831.0,12906.62,13050.0,14250.0,,12892.87,,,1187,15664710.02,172,F1,1,,,,,
2026-03-23,2026-03-23,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,13014.01,13398.99,12900.0,12933.87,12900.0,14248.0,,12933.87,,,273,3558221.57,46,F1,1,,,,,
