TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-10-01,2025-10-01,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,12468.0,12530.0,12110.0,12432.65,12449.5,12344.66,,12398.69,,,712,8851853.93,83,F1,1,,,,,
2025-10-01,2025-10-01,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,13358.0,13775.0,13000.0,13256.21,13000.0,13330.28,,13256.21,,,307,4126130.27,87,F1,1,,,,,
2025-10-01,2025-10-01,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,12320.06,12689.98,12320.05,12564.58,12598.0,12319.01,,12569.53,,,706,8855930.23,158,F1,1,,,,,
2025-10-01,2025-10-01,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,12500.0,12587.46,12449.07,12481.1,12490.0,12387.14,,12479.6,,,813,10155485.32,87,F1,1,,,,,
2025-10-01,2025-10-01,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,12400.0,12850.0,12400.0,12578.27,12550.0,12389.41,,12582.22,,,138,1740923.35,62,F1,1,,,,,
2025-10-01,2025-10-01,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,12699.99,12745.0,12502.0,12598.59,12530.1,12491.79,,12598.59,,,530,6691779.62,102,F1,1,,,,,
2025-10-01,2025-10-01,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,12648.78,12699.99,12451.15,12549.08,12550.0,12431.06,,12549.08,,,679,8546683.07,97,F1,1,,,,,
2025-10-01,2025-10-01,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,12010.0,12199.0,12010.0,12199.0,12199.0,12000.0,,12199.0,,,4,48607.0,2,F1,1,,,,,
2025-10-01,2025-10-01,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,12200.0,12200.0,11501.0,11900.0,11900.0,11711.0,,11900.0,,,134,1591186.99,61,F1,1,,,,,
2025-10-01,2025-10-01,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,12060.0,12060.0,11830.0,11999.0,11999.0,12060.0,,11999.0,,,12,144002.0,5,F1,1,,,,,
