TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-10-17,2025-10-17,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,13494.99,13598.0,13351.01,13511.46,13539.98,13226.72,,13511.46,,,714,9614186.78,102,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,13496.0,13639.99,13313.2,13603.44,13627.98,13349.04,,13603.44,,,359,4878569.28,65,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,13400.0,13611.36,13400.0,13531.81,13589.0,13318.6,,13536.38,,,1881,25516145.88,254,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,13360.01,13630.0,13360.01,13555.0,13555.0,13357.11,,13538.64,,,354,4793009.23,57,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,13600.0,13700.0,13525.0,13630.64,13700.0,13529.28,,13637.26,,,63,856308.1,33,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,13500.01,13665.0,13500.0,13542.4,13550.0,13435.37,,13543.55,,,505,6843476.44,109,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,13655.01,13665.0,13525.0,13549.51,13550.02,13506.14,,13552.11,,,171,2321036.05,54,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,13400.0,13598.0,13320.0,13410.0,13500.0,12685.0,,13410.0,,,34,459015.5,15,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,398,IN0020170083,SGBNOV25VI,GB,,,,,2.50% GOLDBONDS2025SR-VI,13659.0,13800.0,12825.01,12825.01,12825.01,12725.95,,12825.01,,,4,53109.02,3,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,458,IN0020170091,SGBNOV25,GB,,,,,2.50% GOLDBONDS2025SR-VII,13695.0,13695.0,13695.0,13695.0,13695.0,13500.0,,13695.0,,,2,27390.0,2,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,623,IN0020170125,SGBDEC25,GB,,,,,2.50%GOLDBONDS 2025 SR-X,13571.8,13571.8,13571.8,13571.8,13571.8,13571.8,,13571.8,,,1,13571.8,1,F1,1,,,,,
2025-10-17,2025-10-17,CM,NSE,STK,540,IN0020170117,SGBNOV25IX,GB,,,,,2.50%GOLDBONDS 2025SR-IX,13280.0,13280.0,13000.01,13254.37,13280.0,13300.0,,13254.37,,,108,1429536.05,27,F1,1,,,,,
