TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-11,2026-06-11,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14217.0,14401.0,14217.0,14378.9,14378.0,14582.0,,14372.92,,,83,1193409.81,32,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14799.0,14799.0,14216.0,14360.0,14360.0,14545.0,,14360.0,,,255,3655181.54,62,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14426.0,14426.0,14206.56,14352.61,14335.0,14573.97,,14358.72,,,416,5962867.7,136,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14547.69,14547.69,14270.0,14346.15,14350.0,14557.14,,14346.66,,,374,5361117.27,76,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14349.0,14377.0,14320.0,14364.97,14350.0,14555.92,,14364.74,,,405,5807263.76,43,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14434.94,14434.94,14220.0,14330.84,14325.0,14600.0,,14331.36,,,752,10783727.29,128,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14217.0,14498.99,14217.0,14353.83,14380.0,14568.37,,14353.83,,,407,5838292.26,88,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,14374.99,14595.34,14303.12,14307.16,14307.16,14542.01,,14307.16,,,52,745506.68,9,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14669.0,14669.0,14400.0,14415.3,14415.3,14790.0,,14458.15,,,24,348458.3,4,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,14550.0,14550.0,14170.01,14299.0,14299.0,14589.99,,14299.0,,,49,699420.18,10,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,14449.0,14449.0,14399.99,14400.0,14400.0,14607.0,,14400.0,,,26,374448.97,6,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,14238.57,14400.0,14238.57,14397.99,14397.99,14587.57,,14355.33,,,16,229744.26,11,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,14350.0,14350.0,14350.0,14350.0,14350.0,14579.8,,14284.77,,,8,114800.0,1,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,14447.0,14660.0,14400.0,14581.33,14400.0,14587.93,,14581.33,,,24,347114.96,11,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,14349.0,14349.0,14166.01,14335.0,14335.0,14639.93,,14335.0,,,38,542267.04,16,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,14626.71,14626.71,14181.0,14400.01,14400.01,14481.9,,14480.01,,,44,631692.77,18,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,14349.0,14349.0,14325.0,14349.0,14349.0,14553.75,,14349.0,,,9,129102.0,6,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,14530.0,14530.0,14350.0,14499.0,14499.0,14530.0,,14499.0,,,33,476398.08,12,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,14400.0,14450.0,14222.0,14320.83,14330.0,14576.76,,14320.83,,,193,2768116.85,71,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,14330.0,14393.79,14316.01,14349.99,14349.99,14561.03,,14349.99,,,594,8514557.46,52,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,14320.0,14436.98,14316.02,14399.2,14400.0,14611.19,,14399.2,,,1926,27668628.55,81,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,14480.0,14511.0,14201.0,14321.0,14321.0,14567.31,,14321.0,,,25,361533.0,10,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,14399.0,14400.0,14301.0,14343.66,14376.0,14585.49,,14325.57,,,927,13303434.9,216,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,14400.0,14400.0,14250.01,14390.0,14390.0,14562.88,,14390.0,,,154,2202054.91,46,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,14547.69,14547.69,14225.0,14350.0,14350.0,14560.0,,14350.0,,,168,2406357.96,40,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,14400.0,14500.0,14400.0,14400.0,14400.0,14600.0,,14400.0,,,5,72100.0,3,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,14420.0,14420.0,14100.0,14320.01,14320.01,14559.35,,14335.01,,,24,344789.0,10,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,14400.0,14410.0,14310.02,14400.03,14400.0,14615.42,,14400.03,,,211,3036456.43,33,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,14315.01,14479.0,14315.01,14409.3,14402.0,14609.39,,14409.3,,,701,10108800.9,75,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,14546.0,14546.0,14390.25,14406.1,14400.01,14645.89,,14394.28,,,98,1413796.92,45,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,14271.0,14400.0,14102.0,14339.03,14350.0,14557.69,,14329.53,,,269,3855165.68,76,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,14500.0,14500.0,14330.01,14400.58,14400.0,14610.8,,14400.58,,,201,2895989.78,29,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,14570.0,14736.56,14351.01,14353.85,14352.0,14583.55,,14353.85,,,124,1793657.3,27,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,14397.0,14399.98,14210.0,14366.16,14380.0,14594.49,,14361.0,,,149,2130780.66,42,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,14450.0,14998.0,14361.0,14453.24,14405.1,14719.54,,14452.12,,,230,3333585.55,75,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,14400.0,14487.49,14321.01,14455.46,14475.0,14666.38,,14458.78,,,144,2076998.49,57,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,14589.9,14589.9,14312.03,14406.59,14360.02,14642.47,,14411.9,,,276,3983564.52,102,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,14669.6,14669.6,14351.0,14363.62,14362.0,14669.6,,14365.74,,,114,1641393.71,23,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,14920.0,14920.0,14500.0,14724.01,14724.01,14920.0,,14480.0,,,9,131443.06,7,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,14688.5,14700.42,14422.99,14596.17,14625.0,14688.65,,14590.56,,,808,11760268.51,259,F1,1,,,,,
2026-06-11,2026-06-11,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,14422.86,14674.99,14422.86,14586.55,14620.0,14717.2,,14592.93,,,1761,25649621.97,279,F1,1,,,,,
