TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-08-05,2025-08-05,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,10000.01,10044.98,9910.0,10011.04,9990.0,9997.31,,10011.04,,,578,5782245.75,57,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,10150.0,10150.0,10020.0,10037.75,10047.0,9983.72,,10037.75,,,177,1781128.9,43,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,10000.0,10057.99,9805.0,9973.88,9976.0,9995.84,,9973.48,,,2708,27037898.95,180,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,10029.29,10100.0,10000.0,10006.28,10000.0,9997.79,,10006.01,,,249,2496286.89,54,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,9998.49,10048.9,9995.03,9998.85,9995.03,9995.03,,9998.85,,,269,2694253.91,44,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,10050.0,10098.0,9950.0,9990.07,10050.0,10029.3,,9990.07,,,194,1950678.18,46,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,10000.0,10180.0,10000.0,10050.0,10050.0,9994.35,,10025.0,,,161,1616270.33,32,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,10199.99,10199.99,10000.0,10189.99,10189.99,9999.99,,10189.99,,,9,91439.93,4,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,10011.0,10011.0,10011.0,10011.0,10011.0,10000.0,,10011.0,,,4,40044.0,1,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,9999.8,9999.8,9999.8,9999.8,9999.8,9999.8,,9999.8,,,2,19999.6,2,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,458,IN0020170091,SGBNOV25,GB,,,,,2.50% GOLDBONDS2025SR-VII,10070.12,10070.12,10041.0,10041.0,10041.0,10003.99,,10041.0,,,21,211035.72,5,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,623,IN0020170125,SGBDEC25,GB,,,,,2.50%GOLDBONDS 2025 SR-X,10179.99,10215.0,10002.51,10002.51,10002.51,9905.22,,10002.51,,,17,172711.5,7,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,497,IN0020170109,SGBNOV258,GB,,,,,2.50%GOLDBONDS2025SR-VIII,10020.0,10041.0,10020.0,10041.0,10041.0,9981.35,,10041.0,,,13,130512.0,4,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,9953.13,10050.0,9953.13,10050.0,10050.0,10049.99,,10025.0,,,11,110453.13,4,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,10035.01,10035.01,10035.0,10035.0,10035.0,9975.01,,10035.0,,,6,60210.05,3,F1,1,,,,,
2025-08-05,2025-08-05,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,10109.0,10109.0,10109.0,10109.0,10109.0,10109.0,,10109.0,,,1,10109.0,1,F1,1,,,,,
