TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-08-20,2025-08-20,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,10251.1,10330.0,10251.1,10298.98,10298.99,10340.39,,10298.8,,,51,525320.61,14,F1,1,,,,,
2025-08-20,2025-08-20,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,10337.0,10428.83,10330.0,10341.45,10330.0,10441.74,,10341.45,,,97,1004368.83,35,F1,1,,,,,
2025-08-20,2025-08-20,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,10364.95,10364.95,10261.0,10314.29,10300.0,10364.95,,10308.72,,,344,3552823.22,79,F1,1,,,,,
2025-08-20,2025-08-20,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,10350.0,10398.0,10300.0,10335.0,10330.0,10360.09,,10335.0,,,688,7099794.1,87,F1,1,,,,,
2025-08-20,2025-08-20,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,10345.0,10349.6,10311.0,10329.41,10318.0,10345.0,,10329.41,,,28,289370.02,13,F1,1,,,,,
2025-08-20,2025-08-20,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,10375.66,10444.0,10300.0,10397.89,10399.99,10375.66,,10397.89,,,229,2375044.9,53,F1,1,,,,,
2025-08-20,2025-08-20,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,10350.0,10424.95,10301.0,10398.13,10361.0,10400.0,,10393.08,,,199,2060168.59,51,F1,1,,,,,
2025-08-20,2025-08-20,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,10289.0,10289.0,10289.0,10289.0,10289.0,10289.0,,10289.0,,,10,102890.0,3,F1,1,,,,,
2025-08-20,2025-08-20,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,10331.49,10331.49,10230.0,10288.0,10288.0,10280.0,,10288.0,,,43,441333.52,9,F1,1,,,,,
2025-08-20,2025-08-20,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,10271.92,10286.13,10100.02,10250.0,10250.0,10302.04,,10250.0,,,67,681611.48,10,F1,1,,,,,
