TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-12-22,2025-12-22,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,13797.99,13944.0,13769.0,13928.51,13944.0,13683.09,,13929.66,,,357,4938697.95,114,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,13766.4,14139.0,13766.4,13970.0,13970.0,13754.15,,13970.0,,,112,1564590.96,46,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,13771.2,14000.0,13771.2,13993.27,13973.0,13753.67,,13995.25,,,633,8825853.19,129,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,13850.2,14000.0,13849.96,13988.07,13999.0,13850.0,,13986.02,,,173,2414113.91,53,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,13879.8,13989.8,13849.0,13973.07,13975.0,13714.15,,13973.07,,,192,2668485.41,56,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,13983.0,14080.0,13836.01,13987.72,13999.99,13835.39,,13989.48,,,391,5459085.24,91,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,13825.21,14043.98,13756.08,14010.73,14005.48,13825.21,,14008.66,,,454,6333519.45,112,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,14499.8,14499.8,14400.0,14499.8,14499.8,14100.0,,14408.62,,,10,144888.4,9,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,13750.0,13999.0,13681.25,13910.02,13910.02,13750.0,,13910.02,,,230,3181341.75,32,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,945,IN0020170166,SGBJAN26,GB,,,,,2.50%GOLDBONDS2026SR-XIV,13600.2,13999.8,13600.2,13825.0,13825.0,13600.0,,13825.0,,,19,262499.6,10,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,14054.19,14054.39,14054.19,14054.39,14054.39,14000.19,,14054.39,,,14,196761.26,4,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,14100.2,14100.2,14100.2,14100.2,14100.2,14100.0,,14100.2,,,7,98701.4,3,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,14180.0,14475.0,14180.0,14250.0,14250.0,14180.0,,14316.5,,,59,846475.26,34,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,14199.8,14200.2,13900.86,13900.94,13900.86,13820.1,,13900.94,,,54,760843.2,23,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,14000.0,14000.4,14000.0,14000.0,14000.0,14000.0,,14000.0,,,32,448006.8,7,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,13900.0,14300.0,13900.0,14300.0,14300.0,13939.6,,14300.0,,,73,1032142.6,34,F1,1,,,,,
2025-12-22,2025-12-22,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,14500.0,14500.0,14500.0,14500.0,14500.0,14000.0,,14500.0,,,15,217500.0,1,F1,1,,,,,
