TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-14,2026-05-14,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15901.0,15901.0,15832.0,15832.0,15832.0,15853.93,,15832.0,,,704,11193107.02,55,F1,1,,,,,
2026-05-14,2026-05-14,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,16150.0,16150.0,15710.01,15898.2,15898.2,15859.96,,15898.2,,,183,2908577.38,65,F1,1,,,,,
2026-05-14,2026-05-14,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15926.76,16172.86,15896.0,15901.7,15910.0,15926.76,,15898.37,,,558,8889280.27,80,F1,1,,,,,
2026-05-14,2026-05-14,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,16000.0,16000.0,15810.01,15922.83,15882.7,15939.49,,15921.6,,,158,2517205.35,46,F1,1,,,,,
2026-05-14,2026-05-14,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15989.0,15990.0,15877.0,15877.0,15877.0,15890.0,,15877.0,,,628,9998925.82,48,F1,1,,,,,
2026-05-14,2026-05-14,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15900.0,16275.0,15811.0,15850.74,15870.0,15901.72,,15849.46,,,780,12427123.34,152,F1,1,,,,,
2026-05-14,2026-05-14,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15816.11,15949.99,15816.11,15894.66,15892.0,15892.61,,15890.4,,,846,13439637.24,69,F1,1,,,,,
2026-05-14,2026-05-14,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,15999.84,16000.0,15800.01,15851.0,15851.0,15948.99,,15851.0,,,19,302645.81,10,F1,1,,,,,
2026-05-14,2026-05-14,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15705.01,17593.95,15705.01,15989.18,15825.0,15994.5,,16055.14,,,156,2475972.86,61,F1,1,,,,,
2026-05-14,2026-05-14,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,15820.5,15900.0,15820.5,15845.0,15845.0,15900.0,,15845.0,,,32,507261.0,12,F1,1,,,,,
