TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-10,2026-06-10,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14623.48,14844.0,14512.0,14582.0,14565.0,14998.45,,14582.0,,,254,3711809.75,60,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14740.0,14740.0,14535.0,14545.0,14535.0,14963.28,,14549.39,,,124,1814445.19,47,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14965.0,14965.0,14572.0,14573.97,14574.0,14968.14,,14573.97,,,1311,19223552.35,197,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14817.69,14817.69,14544.0,14557.14,14544.0,14934.69,,14550.86,,,269,3936760.6,79,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14800.0,14800.0,14550.0,14555.92,14550.0,14950.0,,14558.87,,,308,4502428.92,105,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14663.1,14842.47,14561.0,14600.0,14600.0,14962.34,,14600.0,,,616,9020535.62,130,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14800.0,14805.0,14510.01,14568.37,14560.0,14974.99,,14565.52,,,270,3951649.9,81,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,14672.0,14672.0,14411.0,14500.0,14500.0,15073.55,,14575.0,,,15,217877.0,6,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,14899.0,14899.0,14542.01,14542.01,14542.01,15409.96,,14542.01,,,10,146622.05,6,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14999.0,15000.0,14790.0,14790.0,14790.0,15051.0,,14805.0,,,26,388916.0,6,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,14501.01,14599.9,14501.0,14589.99,14589.99,14975.0,,14589.99,,,58,843483.82,14,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,14661.0,14661.0,14601.0,14607.0,14607.0,15120.5,,14607.0,,,47,686972.37,9,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,14840.89,14840.89,14570.0,14587.57,14570.0,14985.0,,14587.57,,,238,3477189.4,63,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,14514.0,14579.8,14514.0,14579.8,14579.8,14974.79,,14579.8,,,41,595707.82,10,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15189.0,15189.0,14550.0,14587.93,14580.0,15190.0,,14587.93,,,206,3013067.65,31,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,14426.11,14649.9,14425.0,14639.93,14639.93,14836.51,,14639.93,,,234,3405840.49,23,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15124.73,15124.73,14451.0,14481.9,14500.0,14974.99,,14496.68,,,36,524025.61,17,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,14633.0,14633.0,14520.0,14553.75,14611.51,14921.01,,14553.75,,,154,2241718.81,19,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,14865.0,14865.0,14421.0,14530.0,14530.0,14865.0,,14545.05,,,108,1569589.88,21,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,14880.0,14880.0,14551.0,14576.76,14551.0,14950.0,,14551.42,,,141,2061928.41,56,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,14774.94,14774.94,14302.0,14561.03,14556.0,14961.6,,14565.23,,,1816,26410445.97,184,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,14849.0,14849.0,14600.01,14611.19,14620.0,15071.09,,14611.19,,,225,3293073.56,52,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,14531.0,14599.94,14402.0,14567.31,14551.0,14953.55,,14567.31,,,35,508290.99,11,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,14800.0,14800.0,14575.0,14585.49,14579.0,14988.48,,14585.49,,,1302,19053500.49,318,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,14924.0,14924.0,14406.0,14562.88,14590.0,14988.7,,14581.87,,,586,8555447.9,134,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,14734.9,14734.9,14552.03,14560.0,14560.0,14950.0,,14560.0,,,230,3356341.46,40,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,14600.0,14673.0,14600.0,14600.0,14600.0,15000.0,,14600.0,,,46,671965.0,3,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,14516.01,14600.0,14500.0,14559.35,14550.0,15349.78,,14562.29,,,296,4301908.34,39,F1,1,,,,,
2026-06-10,2026-06-10,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,14898.0,14947.99,14603.33,14615.42,14648.5,15040.38,,14612.17,,,56,825781.92,23,F1,1,,,,,
