DATE,SYMBOL,DELIV_QTY,DELIV_PER
20250904,500002,32539,83.92
20250904,500003,6917,51.52
20250904,500008,15501,52.16
20250904,500009,50801,69.26
20250904,500012,25361,73.98
20250904,500013,5284,100.0
20250904,500014,10138,84.41
20250904,500016,5794,63.98
20250904,500020,36522,35.59
20250904,500023,22,35.48
20250904,500027,944,59.67
20250904,500028,18139,75.7
20250904,500031,5005,46.33
20250904,500032,629054,42.34
20250904,500033,6748,35.45
20250904,500034,902681,45.35
20250904,500038,4337,45.83
20250904,500039,8282,47.32
20250904,500040,2436,63.36
20250904,500041,6,54.55
20250904,500042,445,62.5
20250904,500043,121312,50.82
20250904,500048,6687,47.42
20250904,500049,303147,54.99
20250904,500052,12451,66.43
20250904,500058,3877,100.0
20250904,500059,13935,100.0
20250904,500060,6715,100.0
20250904,500067,9271,36.0
20250904,500068,129,76.33
20250904,500069,147,65.33
20250904,500074,10210,53.01
20250904,500078,282,76.84
20250904,500083,10264,70.19
20250904,500084,23356,46.91
20250904,500085,34309,46.49
20250904,500086,48951,39.82
20250904,500087,14870,75.32
20250904,500089,70,64.22
20250904,500092,461,55.68
20250904,500093,158488,43.17
20250904,500096,135818,46.84
20250904,500097,24114,62.88
20250904,500101,16815,64.36
20250904,500103,183225,35.2
20250904,500104,121434,78.86
20250904,500106,182913,38.11
20250904,500108,118822,52.18
20250904,500109,39089,63.97
20250904,500110,8575,41.6
20250904,500112,164519,26.56
20250904,500113,297684,46.25
20250904,500114,13224,56.67
20250904,500116,188040,58.05
20250904,500117,28408,44.91
20250904,500119,9415,67.44
20250904,500120,3363,77.96
20250904,500123,230,87.12
20250904,500124,13382,44.85
20250904,500125,6617,54.6
20250904,500126,1082,64.33
20250904,500128,104797,58.58
20250904,500133,48,50.53
20250904,500135,14282,45.13
20250904,500136,32669,77.09
20250904,500142,1154,58.25
20250904,500143,1091,85.84
20250904,500144,8652,57.67
20250904,500147,673,53.46
20250904,500148,4838,79.19
20250904,500150,618,56.18
20250904,500151,613,100.0
20250904,500153,6869,45.35
20250904,500159,621,79.31
20250904,500160,46263,68.5
20250904,500163,25039,31.09
20250904,500164,1706,58.97
20250904,500165,15904,59.78
20250904,500166,5141,96.69
20250904,500168,4901,72.79
20250904,500170,407,76.79
20250904,500171,1537,60.39
20250904,500173,5130,79.97
20250904,500174,8234,100.0
20250904,500178,121,100.0
20250904,500179,15713,100.0
20250904,500180,269259,34.21
20250904,500182,43345,63.08
20250904,500183,174890,45.4
20250904,500184,19517,50.43
20250904,500185,727007,100.0
20250904,500186,28061,61.08
20250904,500187,2200,62.32
20250904,500188,59428,40.16
20250904,500189,2920,100.0
20250904,500191,2864,100.0
20250904,500192,26584,84.0
20250904,500193,26870,63.62
20250904,500199,210,39.25
20250904,500201,7579,35.51
20250904,500202,586,100.0
20250904,500206,225,80.65
20250904,500207,13853,100.0
20250904,500209,94061,18.85
20250904,500210,68,54.4
20250904,500213,1676,78.5
20250904,500214,18348,42.74
20250904,500215,841,70.14
20250904,500219,210147,33.83
20250904,500220,179,84.43
20250904,500227,1667,53.84
