DATE,SYMBOL,DELIV_QTY,DELIV_PER
20250818,544205,1310,89.73
20250818,544206,8373,77.66
20250818,544207,19789,80.01
20250818,544209,1053,43.57
20250818,544210,1707,46.65
20250818,544212,30302,63.61
20250818,544213,33000,74.32
20250818,544214,4000,100.0
20250818,544215,5115,99.94
20250818,544216,103993,66.62
20250818,544217,69046,70.86
20250818,544218,21338,69.28
20250818,544219,6600,64.71
20250818,544220,20400,89.47
20250818,544221,12000,100.0
20250818,544222,7402,38.7
20250818,544223,6931,69.74
20250818,544224,436320,100.0
20250818,544225,3170964,34.01
20250818,544226,30865,50.37
20250818,544227,48583,61.91
20250818,544229,366686,82.33
20250818,544230,4679,79.08
20250818,544232,10746,100.0
20250818,544233,10,100.0
20250818,544234,345,60.85
20250818,544235,5143,32.42
20250818,544238,12489,37.77
20250818,544239,7929,39.5
20250818,544240,4603,29.33
20250818,544241,8191,85.67
20250818,544243,8841,52.99
20250818,544244,734,49.53
20250818,544246,51,41.13
20250818,544247,14779,73.66
20250818,544248,1800,100.0
20250818,544249,2688,31.65
20250818,544250,309,34.49
20250818,544251,3200,66.67
20250818,544252,417121,46.35
20250818,544253,12265,86.56
20250818,544254,3404,48.43
20250818,544256,16759,45.39
20250818,544258,146276,78.02
20250818,544259,9000,75.0
20250818,544260,24636,40.22
20250818,544261,31077,45.31
20250818,544262,518,3.18
20250818,544263,10107,39.06
20250818,544264,18851,73.6
20250818,544265,2400,100.0
20250818,544266,4335,100.0
20250818,544267,9600,66.67
20250818,544268,138194,92.02
20250818,544269,24000,80.0
20250818,544271,140734,59.33
20250818,544272,40000,71.43
20250818,544273,21325,52.96
20250818,544274,89643,50.84
20250818,544275,39,92.86
20250818,544276,2092,80.46
20250818,544277,81917,48.55
20250818,544278,1319,100.0
20250818,544279,9956,100.0
20250818,544280,58453,70.02
20250818,544281,23351,100.0
20250818,544282,1790048,45.23
20250818,544283,40098,47.84
20250818,544284,1300,100.0
20250818,544285,97768,20.98
20250818,544286,727536,42.95
20250818,544287,3000,100.0
20250818,544288,57338,35.16
20250818,544289,292106,66.15
20250818,544290,32390,32.95
20250818,544291,21600,67.08
20250818,544292,3247,47.52
20250818,544293,1788,81.68
20250818,544294,43811,34.78
20250818,544295,6,100.0
20250818,544296,27200,73.12
20250818,544301,8704,100.0
20250818,544302,337,100.0
20250818,544303,1200,100.0
20250818,544304,16000,100.0
20250818,544305,54943,46.06
20250818,544306,6025,44.67
20250818,544307,747057,46.69
20250818,544308,3290,97.74
20250818,544309,5280,49.29
20250818,544310,37000,74.0
20250818,544311,13019,43.76
20250818,544312,2000,100.0
20250818,544313,12000,100.0
20250818,544314,7343,61.6
20250818,544315,2359,49.61
20250818,544316,20154,44.79
20250818,544317,84452,44.9
20250818,544318,8529,29.31
20250818,544319,8169,49.84
20250818,544320,1625,32.88
20250818,544321,8296,42.62
20250818,544322,5776,100.0
20250818,544323,31565,68.81
20250818,544324,2000,100.0
20250818,544325,49337,48.76
20250818,544326,65041,80.36
20250818,544327,72000,92.31
20250818,544328,11439,62.51
20250818,544329,46000,100.0
20250818,544330,2000,100.0
20250818,544331,130000,100.0
20250818,544332,2400,100.0
20250818,544333,8510,100.0
20250818,544334,20250,100.0
20250818,544335,61000,82.43
20250818,544336,13112,43.35
20250818,544338,3560,72.2
20250818,544339,3100,43.33
20250818,544340,14400,69.23
20250818,544341,16000,100.0
20250818,544342,257233,43.31
20250818,544343,32800,100.0
20250818,544344,3593,52.03
20250818,544345,24259,41.73
20250818,544346,338,100.0
20250818,544347,6000,100.0
20250818,544348,8400,100.0
20250818,544349,11200,100.0
20250818,544350,15459,46.98
20250818,544351,6400,36.36
20250818,544353,6000,83.33
