DATE,SYMBOL,DELIV_QTY,DELIV_PER
20251030,500002,4411,56.95
20251030,500003,14166,61.19
20251030,500008,31249,88.05
20251030,500009,39113,80.1
20251030,500012,34082,76.18
20251030,500013,6033,100.0
20251030,500014,15325,81.36
20251030,500016,10859,91.14
20251030,500020,15821,57.24
20251030,500023,355,53.46
20251030,500027,506,52.82
20251030,500028,7555,75.52
20251030,500031,9833,55.19
20251030,500032,73133,61.51
20251030,500033,2380,55.5
20251030,500034,63627,13.65
20251030,500038,9523,47.78
20251030,500039,11130,85.66
20251030,500040,18235,49.55
20251030,500042,690,73.25
20251030,500043,12231,59.78
20251030,500048,16322,39.51
20251030,500049,734881,59.62
20251030,500052,41084,80.04
20251030,500058,10999,91.15
20251030,500059,640,51.41
20251030,500060,13900,64.75
20251030,500067,2235,29.77
20251030,500068,38,69.09
20251030,500069,125,78.62
20251030,500074,4919,90.31
20251030,500078,216,59.18
20251030,500083,7124,100.0
20251030,500084,28037,46.1
20251030,500085,94151,89.02
20251030,500086,273751,61.54
20251030,500087,74324,50.14
20251030,500089,500,67.93
20251030,500092,621,49.76
20251030,500093,100186,49.26
20251030,500096,23580,35.77
20251030,500097,17276,85.83
20251030,500101,5231,52.58
20251030,500103,2499949,45.29
20251030,500104,169757,39.34
20251030,500106,830687,38.21
20251030,500108,33868,76.15
20251030,500109,427750,26.99
20251030,500110,304834,38.41
20251030,500112,751700,56.18
20251030,500113,583639,44.7
20251030,500114,161046,89.27
20251030,500116,371367,50.23
20251030,500117,39013,83.5
20251030,500119,6897,67.68
20251030,500120,1499,84.55
20251030,500123,270,56.72
20251030,500124,223454,52.87
20251030,500125,5907,61.2
20251030,500126,57,45.97
20251030,500128,51321,62.45
20251030,500133,135,71.81
20251030,500135,13112,70.0
20251030,500136,5526,65.96
20251030,500142,18443,100.0
20251030,500143,509,99.41
20251030,500144,11045,44.08
20251030,500147,3069,71.09
20251030,500148,558,93.16
20251030,500150,31,45.59
20251030,500151,10,100.0
20251030,500153,3319,86.93
20251030,500159,1901,62.91
20251030,500160,13829,94.44
20251030,500163,13095,60.54
20251030,500164,1217,36.02
20251030,500165,5723,70.62
20251030,500166,2701,93.23
20251030,500168,2231,73.12
20251030,500170,242,82.59
20251030,500171,8178,51.52
20251030,500173,8430,100.0
20251030,500179,43438,80.7
20251030,500180,287884,34.38
20251030,500182,3183,58.25
20251030,500183,436517,56.79
20251030,500184,61053,45.97
20251030,500185,445053,51.0
20251030,500186,29828,67.73
20251030,500187,1697,58.34
20251030,500188,37342,40.4
20251030,500189,108,100.0
20251030,500191,713,100.0
20251030,500192,37662,86.45
20251030,500193,37792,78.67
20251030,500199,1069,76.85
20251030,500201,3609,44.11
20251030,500202,4675,100.0
20251030,500206,1146,59.35
20251030,500207,11385,60.33
20251030,500209,126895,22.81
20251030,500210,204,76.69
20251030,500213,1116,76.13
20251030,500214,7109,56.6
20251030,500215,129,26.65
20251030,500219,172308,31.26
20251030,500220,3914,69.21
20251030,500227,318,51.04
20251030,500228,17018,53.44
20251030,500233,2597,65.37
20251030,500235,1947,61.32
20251030,500238,6455,62.18
20251030,500239,4903,76.09
20251030,500240,6385,62.2
20251030,500241,1557,67.61
20251030,500243,50,87.72
20251030,500245,30448,66.92
20251030,500246,348,100.0
20251030,500247,267958,65.08
20251030,500249,2534,56.37
20251030,500250,342,57.48
20251030,500251,24486,69.67
20251030,500252,95,50.8
20251030,500253,84372,49.51
20251030,500257,7137,60.5
20251030,500259,1,100.0
20251030,500260,2255,39.78
20251030,500262,558,100.0
20251030,500264,110168,65.52
20251030,500265,3028,56.48
20251030,500267,1127,83.85
20251030,500268,8003,52.74
20251030,500270,797,91.09
20251030,500271,2466,33.27
20251030,500277,3358,94.46
20251030,500279,101082,100.0
20251030,500280,399,76.14
20251030,500284,2871,68.47
20251030,500285,2341110,51.53
20251030,500288,52924,58.17
20251030,500290,121,55.25
20251030,500292,5963,52.59
20251030,500294,64753,44.35
20251030,500295,266456,44.2
20251030,500296,668,56.95
20251030,500300,26587,87.28
20251030,500304,8503,53.19
20251030,500306,50623,58.51
20251030,500307,4712,85.15
20251030,500312,169008,61.07
20251030,500313,15018,85.65
20251030,500314,20192,69.67
20251030,500317,745,80.37
20251030,500319,3875,88.55
20251030,500322,217,99.54
20251030,500325,241106,31.21
20251030,500327,2218,76.75
20251030,500330,5335,55.23
20251030,500331,8003,50.88
20251030,500333,348,51.56
20251030,500335,191477,99.36
20251030,500336,2746,33.82
20251030,500337,2656,94.92
20251030,500338,9221,50.8
20251030,500339,13262,56.54
20251030,500342,102,100.0
20251030,500343,3583,62.18
20251030,500346,2214,60.08
20251030,500350,1868,53.82
20251030,500354,2922,84.77
20251030,500355,7614,49.97
20251030,500356,2256,83.12
20251030,500357,760,100.0
20251030,500360,24351,77.69
20251030,500365,255631,54.88
20251030,500366,204094,100.0
20251030,500367,829,100.0
20251030,500368,32649,44.07
20251030,500370,1737,69.65
20251030,500378,93435,66.03
20251030,500380,7737,67.85
20251030,500387,201,48.55
20251030,500388,1942,100.0
20251030,500390,2136279,100.0
20251030,500400,73834,33.32
20251030,500402,4166,50.41
20251030,500403,519,50.78
20251030,500404,1200,57.25
20251030,500405,2237,68.81
20251030,500407,1097,81.87
20251030,500408,2000,33.72
20251030,500410,3223,60.39
20251030,500411,42243,95.55
20251030,500412,3019,50.43
20251030,500413,15556,58.21
20251030,500414,37753,100.0
20251030,500420,1439,73.31
20251030,500421,10569,85.9
20251030,500422,427,100.0
20251030,500425,18213,39.75
20251030,500426,330023,91.14
20251030,500429,2258,72.46
20251030,500440,117778,72.55
20251030,500444,1606,79.5
20251030,500449,103587,80.41
20251030,500456,54663,39.35
20251030,500458,3608,88.61
20251030,500459,136,58.12
20251030,500460,4800,39.09
20251030,500463,2619,67.07
20251030,500464,1475,89.56
20251030,500467,246,98.4
20251030,500469,905738,83.46
20251030,500470,411096,34.31
20251030,500472,1063,100.0
20251030,500477,3756034,92.5
20251030,500480,7739,70.25
20251030,500483,108986,85.28
20251030,500488,219,55.03
20251030,500490,962,55.22
20251030,500493,15087,55.06
20251030,500495,659,41.45
20251030,500500,193434,81.13
20251030,500510,491918,58.3
20251030,500520,27346,15.6
20251030,500530,268,51.54
20251030,500540,1580,100.0
20251030,500547,486278,45.59
20251030,500550,4412,53.13
20251030,500570,302626,49.49
20251030,500575,59805,88.08
20251030,500620,17129,65.86
20251030,500645,4563,46.29
20251030,500650,1,20.0
20251030,500655,1683,60.67
20251030,500660,1046,60.88
20251030,500670,1125,42.82
20251030,500672,3525,78.68
20251030,500674,15525,95.45
20251030,500680,394,71.12
20251030,500690,14574,57.18
20251030,500696,42459,23.39
20251030,500710,701,62.48
20251030,500730,11489,60.07
20251030,500770,6699,55.71
20251030,500777,54050,65.64
20251030,500780,3577,57.18
20251030,500790,26152,65.18
20251030,500800,5240,44.53
20251030,500820,118508,83.21
20251030,500825,2407,60.46
20251030,500830,8012,53.04
20251030,500840,4834,49.73
20251030,500850,18442,62.24
20251030,500870,63693,70.49
20251030,500875,832896,48.77
20251030,500877,20161,43.53
20251030,500878,4884,40.8
20251030,500890,74,97.37
20251030,500940,10878,58.58
20251030,501148,57,100.0
20251030,501150,6553,37.24
20251030,501242,235,89.35
20251030,501298,5,50.0
20251030,501301,91841,48.34
20251030,501311,571,100.0
20251030,501314,104299,80.23
20251030,501343,3200,74.75
20251030,501351,134,100.0
20251030,501370,2395,88.21
20251030,501391,708,86.76
20251030,501421,192,100.0
20251030,501423,25218,34.09
20251030,501425,1902,39.2
20251030,501430,106,100.0
20251030,501455,87098,42.84
20251030,501477,1,100.0
20251030,501622,201,100.0
20251030,501700,8239,97.1
20251030,501831,4398,71.89
20251030,501833,6979,79.95
20251030,501848,8794,86.56
20251030,502015,6052,70.42
20251030,502090,1761,72.14
20251030,502133,241,100.0
20251030,502137,905,62.24
20251030,502157,4132,96.72
20251030,502168,597,57.74
20251030,502175,2582,83.02
20251030,502180,17880,50.93
20251030,502219,5308,35.73
20251030,502250,1,100.0
20251030,502281,2387,73.99
20251030,502294,1023,30.28
20251030,502330,1189,90.56
20251030,502355,3896,55.47
20251030,502420,77384,98.49
20251030,502445,1523,93.84
20251030,502448,7685,23.4
20251030,502450,243,97.2
20251030,502587,321,86.52
20251030,502589,2,66.67
20251030,502820,405,95.74
20251030,502865,414,51.3
20251030,502873,723,74.15
20251030,502893,106,65.03
