DATE,SYMBOL,DELIV_QTY,DELIV_PER
20250811,511359,867,62.92
20250811,511391,619,33.21
20250811,511411,1,100.0
20250811,511413,604,62.66
20250811,511431,370394,100.0
20250811,511441,321,100.0
20250811,511447,1149968,100.0
20250811,511451,300,100.0
20250811,511463,8241,97.3
20250811,511473,4126,86.61
20250811,511493,7571,100.0
20250811,511501,13866,100.0
20250811,511505,1396,100.0
20250811,511507,689,99.86
20250811,511509,10596,63.38
20250811,511523,38475,45.62
20250811,511525,59449,70.72
20250811,511533,1053,79.59
20250811,511535,3678,100.0
20250811,511539,1,100.0
20250811,511543,266,100.0
20250811,511549,11826,85.3
20250811,511551,742,15.14
20250811,511557,1419096,100.0
20250811,511559,123,100.0
20250811,511571,103,100.0
20250811,511577,1408,99.72
20250811,511585,1671,100.0
20250811,511589,6674,61.2
20250811,511593,4463,98.7
20250811,511601,7008,80.39
20250811,511605,19470,44.06
20250811,511609,61,89.71
20250811,511611,3546,100.0
20250811,511626,1488,100.0
20250811,511628,8943,59.18
20250811,511630,19717,98.47
20250811,511634,20,100.0
20250811,511636,19471,100.0
20250811,511644,10777,100.0
20250811,511654,2565,100.0
20250811,511658,8079,79.17
20250811,511660,300,100.0
20250811,511664,3213,100.0
20250811,511672,7561,79.54
20250811,511676,1410,46.02
20250811,511688,14725,100.0
20250811,511692,17500,100.0
20250811,511696,160,74.42
20250811,511700,9720855,100.0
20250811,511702,10719,100.0
20250811,511710,15740,76.59
20250811,511712,658,100.0
20250811,511714,6494,69.43
20250811,511716,8993,83.37
20250811,511724,11523,93.29
20250811,511726,83783,79.27
20250811,511728,135,100.0
20250811,511734,43,100.0
20250811,511738,5,100.0
20250811,511740,1,100.0
20250811,511742,5880,58.57
20250811,511754,11613,32.05
20250811,511756,1119,100.0
20250811,511758,1208,85.61
20250811,511760,62589,100.0
20250811,511764,19054,100.0
20250811,511766,171,63.1
20250811,511768,10666,62.24
20250811,512008,71365,61.79
20250811,512014,727,100.0
20250811,512018,13180,69.04
20250811,512020,34,73.91
20250811,512025,1764,49.94
20250811,512026,1,100.0
20250811,512036,2,100.0
20250811,512038,7267,100.0
20250811,512047,194758,96.36
20250811,512048,32502,68.05
20250811,512064,126,100.0
20250811,512068,131645,60.41
20250811,512070,7140,33.26
20250811,512093,10859,100.0
20250811,512097,2314867,83.08
20250811,512099,4,100.0
20250811,512103,1743,100.0
20250811,512109,699,100.0
20250811,512115,59,100.0
20250811,512131,2126,100.0
20250811,512149,37950769,100.0
20250811,512161,10855,67.82
20250811,512165,2992,71.24
20250811,512169,150,100.0
20250811,512175,46404,82.58
20250811,512179,961,33.31
20250811,512197,18,100.0
20250811,512217,13956,82.8
20250811,512229,7560,100.0
20250811,512237,13395,26.85
20250811,512247,37350,83.75
20250811,512257,33588,85.26
20250811,512267,18502,23.75
20250811,512279,1561,100.0
20250811,512296,547,100.0
20250811,512297,5809,100.0
20250811,512301,15337,100.0
20250811,512329,50769,70.26
20250811,512344,34,100.0
20250811,512345,14,100.0
20250811,512359,410578,100.0
20250811,512361,2028,80.6
20250811,512379,391599,84.48
20250811,512381,426,10.93
20250811,512393,1086,100.0
20250811,512399,18222,100.0
20250811,512405,2000,100.0
20250811,512415,52515,87.92
20250811,512437,46,52.87
20250811,512441,6140803,100.0
20250811,512443,7355,100.0
20250811,512453,498,100.0
20250811,512455,9121,29.18
20250811,512463,333806,42.78
20250811,512477,303,87.32
20250811,512481,2652,100.0
20250811,512485,50,100.0
20250811,512489,1576,84.01
20250811,512493,26929,51.32
20250811,512499,110185,100.0
20250811,512519,53,96.36
20250811,512527,850,98.38
20250811,512529,64566,57.17
20250811,512531,2171,100.0
20250811,512553,488,97.99
20250811,512559,15158,43.73
20250811,512573,14018,45.05
20250811,512587,16431,100.0
20250811,512589,177,54.13
20250811,512591,247135,100.0
