DATE,SYMBOL,DELIV_QTY,DELIV_PER
20251006,961785,1260,45.0
20251006,961786,1000,70.37
20251006,961796,215,100.0
20251006,961798,20,100.0
20251006,961803,10,100.0
20251006,961810,1165,100.0
20251006,961821,1,100.0
20251006,961830,349,100.0
20251006,961839,101,90.99
20251006,961857,200,100.0
20251006,961863,500,100.0
20251006,961875,205,100.0
20251006,961895,1300,75.8
20251006,972657,60,100.0
20251006,972691,10,100.0
20251006,972706,6,100.0
20251006,972715,13,92.86
20251006,972722,4,100.0
20251006,972772,4,100.0
20251006,973491,10666,91.85
20251006,973878,1,100.0
20251006,973881,1,100.0
20251006,974561,6,100.0
20251006,974635,2,100.0
20251006,974840,3,100.0
20251006,974881,1,100.0
20251006,974946,2,100.0
20251006,974999,5,100.0
20251006,975000,20,100.0
20251006,975012,1,100.0
20251006,975229,2,100.0
20251006,975235,1,100.0
20251006,975239,1,100.0
20251006,975268,2,100.0
20251006,975331,3,100.0
20251006,975356,4,100.0
20251006,975369,2,100.0
20251006,975375,6,100.0
20251006,975395,1,100.0
20251006,975439,3,100.0
20251006,975449,3,100.0
20251006,975562,3,100.0
20251006,975630,1,100.0
20251006,975677,1,100.0
20251006,975739,1,100.0
20251006,975741,5,100.0
20251006,975755,1,50.0
20251006,975799,1,100.0
20251006,975905,3,100.0
20251006,975926,3,50.0
20251006,975943,1,100.0
20251006,975962,1,100.0
20251006,976036,15,100.0
20251006,976037,3,100.0
20251006,976048,4,100.0
20251006,976085,1,100.0
20251006,976122,1,100.0
20251006,976146,16,100.0
20251006,976248,23,100.0
20251006,976275,3,100.0
20251006,976289,20,100.0
20251006,976292,3,100.0
20251006,976319,1,100.0
20251006,976325,5,100.0
20251006,976339,1,100.0
20251006,976349,10,100.0
20251006,976363,5,100.0
20251006,976411,4,100.0
20251006,976421,1,100.0
20251006,976423,122,100.0
20251006,976437,4,80.0
20251006,976448,12,85.71
20251006,976549,2,100.0
20251006,976552,1,100.0
20251006,976623,15,100.0
20251006,976660,24,100.0
20251006,976685,16,100.0
20251006,976690,5,100.0
20251006,976727,2,100.0
20251006,976757,1,100.0
20251006,976808,196,97.51
20251006,976855,9,100.0
20251006,976859,2,100.0
20251006,976870,6,100.0
20251006,976875,18,94.74
20251006,976930,2,100.0
20251006,976933,5,100.0
20251006,976940,2,100.0
20251006,976970,49,100.0
20251006,976976,2,100.0
20251006,976985,12,85.71
20251006,977022,3,100.0
20251006,977023,96,100.0
20251006,977044,65,100.0
20251006,977093,109,68.99
20251006,977102,4,100.0
20251006,977117,23,95.83
20251006,500002,1874,46.27
20251006,500003,31510,46.59
20251006,500008,34747,61.3
20251006,500009,277313,75.71
20251006,500012,84579,71.14
20251006,500013,3940,100.0
20251006,500014,14747,59.15
20251006,500016,2395,100.0
20251006,500020,10515,21.26
20251006,500023,138,90.2
20251006,500027,633,39.89
20251006,500028,10203,84.91
20251006,500031,4432,72.37
20251006,500032,306823,57.46
20251006,500033,1477,43.0
20251006,500034,97435,35.18
20251006,500038,7824,38.68
20251006,500039,44008,33.72
20251006,500040,5309,53.95
20251006,500041,3159,67.64
20251006,500042,330,70.21
20251006,500043,2797,55.2
20251006,500048,2952,33.02
20251006,500049,256892,48.21
20251006,500052,5796,62.96
20251006,500058,5330,100.0
20251006,500059,1,100.0
20251006,500060,2791,76.82
20251006,500067,2020,37.53
20251006,500068,115,33.63
20251006,500069,7093,81.78
20251006,500074,1710,88.24
20251006,500078,902,90.93
20251006,500083,18141,54.23
20251006,500084,15344,34.09
20251006,500085,14899,47.76
20251006,500086,37097,45.91
20251006,500087,6065,46.97
20251006,500089,763,99.74
20251006,500092,1021,45.0
20251006,500093,45184,51.43
20251006,500096,338961,96.94
20251006,500097,2750,60.87
20251006,500101,16932,61.96
20251006,500103,121539,45.49
20251006,500104,83888,48.34
20251006,500106,460084,63.18
20251006,500108,97363,65.25
20251006,500109,437237,46.8
20251006,500110,38940,41.11
20251006,500112,427596,65.51
20251006,500113,3568183,72.17
20251006,500114,49676,87.05
20251006,500116,114747,46.18
20251006,500117,3985,58.11
20251006,500119,3652,52.04
20251006,500120,902,77.69
20251006,500123,274,31.6
20251006,500124,27384,55.49
20251006,500125,2563,64.82
20251006,500126,234,55.19
20251006,500128,22975,47.17
20251006,500133,22,75.86
20251006,500135,16607,68.38
20251006,500136,1367,84.7
20251006,500142,3131,100.0
20251006,500143,2298,94.92
20251006,500144,3072,41.09
20251006,500147,29765,35.84
20251006,500148,5167,60.26
20251006,500150,371,42.16
20251006,500151,1,100.0
20251006,500153,1521,77.6
20251006,500159,1979,75.97
20251006,500160,17575,82.55
20251006,500163,7658,37.18
20251006,500164,2496,71.09
20251006,500165,4854,53.15
20251006,500166,1465,85.97
20251006,500168,3558,90.37
20251006,500170,365,86.9
20251006,500171,2611,48.56
20251006,500173,2316,97.76
20251006,500174,855,100.0
20251006,500178,22,100.0
20251006,500179,19766,43.84
20251006,500180,548138,58.42
20251006,500182,24080,58.88
20251006,500183,288159,40.95
20251006,500184,65071,40.76
20251006,500185,317972,57.14
20251006,500186,8183,60.0
20251006,500187,977,45.25
20251006,500188,203251,50.77
20251006,500189,1005,100.0
20251006,500191,10515,100.0
20251006,500192,2807,84.27
20251006,500193,20462,66.28
20251006,500199,2692,80.12
20251006,500201,6958,33.14
20251006,500202,4,100.0
20251006,500206,1193,94.38
20251006,500207,13058,75.06
20251006,500209,27402,34.9
20251006,500210,79,61.24
20251006,500213,1523,70.94
20251006,500214,12278,58.44
20251006,500215,562,72.14
20251006,500219,22211,44.57
20251006,500220,142,68.93
20251006,500227,597,37.27
20251006,500228,19426,52.69
20251006,500233,1467,51.33
20251006,500234,6,85.71
20251006,500235,2123,64.41
20251006,500238,2479,52.51
20251006,500239,6594,69.96
20251006,500240,4322,100.0
20251006,500241,640,27.22
20251006,500243,130,59.91
20251006,500245,12995,84.18
20251006,500246,461,97.67
20251006,500247,102824,51.51
20251006,500248,10,100.0
20251006,500249,2725,66.2
20251006,500250,427,69.21
20251006,500251,13287,45.96
20251006,500252,68,42.24
20251006,500253,21538,45.51
20251006,500257,4267,31.21
20251006,500259,546,96.64
20251006,500260,4995,55.57
20251006,500262,1279,92.95
20251006,500264,38837,72.86
20251006,500265,1935,59.14
20251006,500266,59,34.91
20251006,500267,550,84.75
20251006,500268,46376,79.65
20251006,500270,291,65.84
20251006,500271,7790,67.67
20251006,500277,3835,98.71
20251006,500279,26486,100.0
20251006,500280,1762,78.87
20251006,500282,266,100.0
20251006,500284,1295,100.0
20251006,500285,4749694,83.0
20251006,500288,38393,56.49
20251006,500290,74,37.19
20251006,500292,5570,61.6
20251006,500294,75618,63.72
20251006,500295,379601,63.83
20251006,500296,538,87.34
20251006,500298,1347,87.3
20251006,500300,41869,86.71
20251006,500304,5629,33.1
20251006,500306,113790,57.81
20251006,500307,3517,80.19
20251006,500312,131846,42.79
20251006,500313,3999,93.2
20251006,500314,28787,64.93
20251006,500317,11774,80.54
20251006,500319,2962,86.99
20251006,500322,61,100.0
20251006,500325,387006,57.34
20251006,500327,17730,97.78
20251006,500330,4480,41.85
20251006,500331,3790,50.17
20251006,500333,373,59.21
20251006,500335,64183,41.89
20251006,500336,2915,51.7
20251006,500337,345,41.17
20251006,500338,9292,75.72
20251006,500339,26808,47.24
20251006,500342,18231,92.08
20251006,500343,264,50.0
20251006,500346,2175,93.99
20251006,500350,743,74.75
20251006,500354,8438,82.19
20251006,500355,18708,62.29
20251006,500356,1269,73.69
20251006,500358,400,100.0
20251006,500360,1674,100.0
20251006,500365,361561,63.28
20251006,500366,37205,100.0
20251006,500367,5803,88.7
20251006,500368,35911,48.91
20251006,500370,1880,90.21
20251006,500378,44897,50.29
20251006,500380,906,44.52
20251006,500387,86,60.56
20251006,500388,3549,100.0
20251006,500389,13225,100.0
20251006,500390,96415,100.0
20251006,500400,668038,77.35
20251006,500402,22775,52.86
20251006,500403,4189,85.18
20251006,500404,7986,63.65
20251006,500405,5245,55.28
20251006,500407,972,75.29
20251006,500408,5818,39.58
20251006,500410,9791,54.85
20251006,500411,1140,55.07
20251006,500412,3737,59.16
20251006,500413,25686,63.82
20251006,500414,221931,100.0
20251006,500418,332,76.5
20251006,500420,748,40.87
20251006,500421,99663,97.94
20251006,500422,6948,100.0
20251006,500425,13113,33.48
20251006,500426,35518,74.45
20251006,500429,3191,99.97
20251006,500439,36,85.71
20251006,500440,121132,72.42
20251006,500444,12281,95.07
20251006,500449,16304,69.22
20251006,500450,11,100.0
20251006,500456,1014,76.13
20251006,500458,2956,58.37
20251006,500459,127,61.06
20251006,500460,15013,77.84
20251006,500463,205029,82.57
20251006,500464,154,80.63
20251006,500467,304,89.94
20251006,500469,108125,58.46
20251006,500470,1058140,58.12
20251006,500472,563,42.81
20251006,500477,95141,41.52
20251006,500480,996,36.47
20251006,500483,5653,44.36
20251006,500488,179,48.51
20251006,500490,2076,53.67
20251006,500493,10190,49.04
20251006,500495,857,52.42
20251006,500500,531150,66.05
20251006,500510,85683,72.94
20251006,500520,39807,64.15
20251006,500530,271,34.48
20251006,500540,40429,100.0
20251006,500547,75028,32.33
20251006,500550,11964,51.42
20251006,500570,251022,45.86
20251006,500575,17637,56.71
20251006,500620,21802,66.14
20251006,500645,9985,59.26
20251006,500650,258,67.19
20251006,500655,2058,56.03
20251006,500660,1264,61.27
20251006,500670,7292,52.03
20251006,500672,2619,69.43
20251006,500674,272,42.43
20251006,500680,634,83.31
20251006,500690,50447,67.08
20251006,500696,37136,69.47
20251006,500710,243,66.76
20251006,500730,13722,48.53
20251006,500770,16855,55.37
20251006,500777,49203,100.0
20251006,500780,7342,38.66
20251006,500790,22382,65.16
20251006,500800,11157,40.66
20251006,500820,16547,61.17
20251006,500825,2228,44.08
20251006,500830,5853,46.77
20251006,500840,15498,61.96
20251006,500850,39063,53.91
20251006,500870,16192,53.58
20251006,500875,283577,53.69
20251006,500877,16546,45.87
20251006,500878,1799,50.88
20251006,500890,9,81.82
20251006,500940,15688,52.4
20251006,501148,24,100.0
20251006,501150,8074,45.82
20251006,501242,1105,100.0
20251006,501295,238,82.64
20251006,501298,329,94.0
20251006,501301,78159,28.51
20251006,501311,1121,100.0
20251006,501314,213808,95.53
20251006,501343,1644,80.55
20251006,501351,100,100.0
20251006,501370,214,71.33
20251006,501391,255,68.36
20251006,501421,85,100.0
20251006,501423,5510,34.68
20251006,501425,6959,26.41
20251006,501430,2,100.0
20251006,501455,31876,50.91
20251006,501477,152,88.37
20251006,501622,67,100.0
20251006,501700,20259,88.17
20251006,501831,3033,98.44
20251006,501833,4250,85.26
20251006,501848,88868,79.01
20251006,501945,23019,100.0
20251006,502015,6868,74.63
20251006,502090,4146,64.82
20251006,502133,100,53.19
20251006,502137,8341,74.17
20251006,502157,1599,45.03
20251006,502168,1450,35.37
20251006,502175,2884,66.57
20251006,502180,18051,73.03
20251006,502219,35010,42.65
20251006,502250,12,100.0
20251006,502281,2534,89.1
20251006,502294,67,100.0
20251006,502330,50859,54.79
20251006,502355,2596,57.88
20251006,502420,9397,64.28
20251006,502445,1679,100.0
20251006,502448,27726,55.78
20251006,502450,1101,89.44
20251006,502587,704,96.17
20251006,502820,481,91.79
20251006,502865,2181,66.96
20251006,502873,248,100.0
20251006,502901,4653,94.94
20251006,502933,16,88.89
20251006,502937,174701,73.0
20251006,502958,122,68.16
20251006,502986,4068,64.98
20251006,503031,21072,39.69
20251006,503092,56,100.0
20251006,503100,3209,53.28
20251006,503101,3071,51.6
20251006,503127,4,100.0
20251006,503169,1212,77.99
20251006,503310,28363,52.71
20251006,503349,8,80.0
20251006,503624,3473,82.03
20251006,503641,230284,86.49
20251006,503657,8419,76.96
20251006,503663,276593,75.58
20251006,503675,204332,99.56
20251006,503681,125,62.19
20251006,503685,16791,82.58
20251006,503722,108,97.3
20251006,503772,59,70.24
20251006,503776,36,100.0
20251006,503804,3813,84.79
20251006,503806,1674,51.84
20251006,503811,7715,55.11
20251006,503816,5088,75.89
20251006,503837,417,100.0
20251006,503863,12,100.0
20251006,503960,556,53.62
20251006,504000,28503,63.91
20251006,504028,51773,88.22
20251006,504036,1218,58.87
20251006,504058,252,85.14
20251006,504067,11398,46.0
20251006,504076,136778,66.19
20251006,504080,24,64.86
20251006,504084,586,75.71
20251006,504092,7407,100.0
20251006,504093,5407,79.35
20251006,504112,9379,68.46
20251006,504132,6907,100.0
20251006,504176,6161,58.64
20251006,504180,1775,63.67
20251006,504212,981,31.78
20251006,504220,644,71.4
20251006,504240,4431,76.67
20251006,504258,109,63.74
20251006,504273,49217,100.0
20251006,504286,960,62.99
20251006,504340,12401,100.0
20251006,504341,8556,57.02
20251006,504346,58,100.0
20251006,504351,972430,100.0
20251006,504356,201,100.0
20251006,504369,21324,61.01
20251006,504378,228248,60.57
20251006,504380,422,58.94
20251006,504392,1137,67.84
20251006,504397,150,100.0
20251006,504605,1206,72.0
20251006,504614,12822,53.82
20251006,504646,2849,70.87
20251006,504648,183,100.0
20251006,504731,22570,79.03
20251006,504741,966,71.88
20251006,504746,2333,100.0
20251006,504786,3371,76.42
20251006,504810,1297,62.75
20251006,504840,5,100.0
20251006,504879,1419,71.92
20251006,504882,195,57.69
20251006,504903,63617,69.92
20251006,504908,243,69.63
20251006,504918,983238,28.98
20251006,504959,2310,98.72
20251006,504973,4629,68.0
20251006,504988,54,85.71
20251006,505010,263,81.68
20251006,505029,434,90.23
20251006,505036,714,77.69
20251006,505075,4996,69.95
20251006,505160,4600,72.66
20251006,505163,337,48.28
20251006,505192,4975,47.22
20251006,505196,4236,77.77
20251006,505200,4141,52.84
20251006,505212,46,100.0
20251006,505216,82,100.0
20251006,505232,2257,72.43
20251006,505242,626,73.47
20251006,505250,4077,97.21
20251006,505255,202254,95.48
20251006,505283,571,71.11
20251006,505285,1,100.0
20251006,505299,1978,70.82
20251006,505302,6,100.0
20251006,505324,5719,100.0
20251006,505336,64495544,80.46
20251006,505343,1918097,60.27
20251006,505355,4161,49.58
20251006,505358,31726,71.5
20251006,505368,1,100.0
20251006,505400,4521,81.06
20251006,505412,265,63.86
20251006,505502,27020,100.0
20251006,505504,7708,100.0
20251006,505509,1478,79.76
20251006,505515,768,77.81
20251006,505523,2410392,73.54
20251006,505526,15471,52.82
20251006,505533,1244,58.43
20251006,505537,178217,55.61
20251006,505590,6057,99.67
20251006,505650,3829,71.7
20251006,505681,374,79.74
20251006,505688,6878,100.0
20251006,505690,372,75.92
20251006,505693,25380,75.47
20251006,505700,17813,48.43
20251006,505703,2286,100.0
20251006,505710,91325,75.05
20251006,505712,1002,69.92
20251006,505714,9817,61.61
20251006,505720,590,88.86
20251006,505725,76600,53.49
20251006,505726,302,18.08
20251006,505729,39957,62.77
20251006,505737,1843,70.4
20251006,505744,2238,66.41
20251006,505750,5952,68.18
20251006,505790,1617,49.97
20251006,505797,173,100.0
20251006,505800,3441,74.46
20251006,505807,450,100.0
20251006,505827,364,83.1
20251006,505840,3031,97.81
20251006,505850,41,0.78
20251006,505854,3770,61.6
20251006,505872,26279,63.12
20251006,505890,554,48.77
20251006,505893,341,49.93
20251006,505978,384,87.67
20251006,506003,2575,100.0
