DATE,SYMBOL,DELIV_QTY,DELIV_PER
20250908,975792,2,100.0
20250908,975808,2,100.0
20250908,975845,2,100.0
20250908,975942,2,100.0
20250908,975946,1,100.0
20250908,975982,1,100.0
20250908,976228,2,100.0
20250908,976248,15,100.0
20250908,976293,1,100.0
20250908,976339,10,100.0
20250908,976411,16,100.0
20250908,976437,2,100.0
20250908,976483,1,100.0
20250908,976492,10,100.0
20250908,976526,10,100.0
20250908,976554,2,100.0
20250908,976555,5,100.0
20250908,976600,1,100.0
20250908,976653,1,100.0
20250908,976660,3,100.0
20250908,976690,1,100.0
20250908,976727,1,100.0
20250908,976751,2,100.0
20250908,976757,1,100.0
20250908,976778,20,100.0
20250908,976799,1,100.0
20250908,976808,223,99.11
20250908,976819,2,100.0
20250908,976857,7,100.0
20250908,976859,9,100.0
20250908,976985,9,100.0
20250908,977001,10,100.0
20250908,977012,1,100.0
20250908,500002,2763,45.59
20250908,500003,7116,58.57
20250908,500008,28501,49.84
20250908,500009,39954,74.14
20250908,500012,15305,71.8
20250908,500013,7494,100.0
20250908,500014,6656,56.16
20250908,500016,37422,94.09
20250908,500020,42007,42.3
20250908,500023,1061,55.81
20250908,500027,367,31.29
20250908,500028,12476,90.5
20250908,500031,3573,59.24
20250908,500032,432526,44.77
20250908,500033,5086,32.9
20250908,500034,147764,63.75
20250908,500038,10147,49.35
20250908,500039,22761,51.72
20250908,500040,605,31.41
20250908,500041,70,94.59
20250908,500042,470,53.9
20250908,500043,2501,42.6
20250908,500048,5507,39.3
20250908,500049,279044,51.52
20250908,500052,22718,61.89
20250908,500058,11308,100.0
20250908,500059,19922,100.0
20250908,500060,2412,100.0
20250908,500067,8404,54.12
20250908,500068,47,77.05
20250908,500069,3361,94.65
20250908,500074,8190,78.48
20250908,500078,128,90.78
20250908,500083,541007,85.61
20250908,500084,36153,53.16
20250908,500085,25546,48.65
20250908,500086,114275,48.5
20250908,500087,2673,38.74
20250908,500089,628,100.0
20250908,500092,825,66.11
20250908,500093,151837,51.72
20250908,500096,22205,47.48
20250908,500097,2122,58.91
20250908,500101,4007,36.77
20250908,500103,216692,51.57
20250908,500104,109270,50.55
20250908,500106,125545,40.42
20250908,500108,151659,40.38
20250908,500109,58339,57.99
20250908,500110,27850,64.71
20250908,500112,96935,36.05
20250908,500113,544312,45.23
20250908,500114,6977,55.28
20250908,500116,681107,42.15
20250908,500117,67817,57.4
20250908,500119,7151,55.8
20250908,500120,1432,86.79
20250908,500123,325,86.9
20250908,500124,19488,51.43
20250908,500125,5338,47.06
20250908,500126,588,66.44
20250908,500128,66398,48.71
20250908,500133,24,50.0
20250908,500135,7045,35.83
20250908,500136,10955,73.86
20250908,500142,1679,100.0
20250908,500143,1236,68.93
20250908,500144,8335,56.64
20250908,500147,1238,65.5
20250908,500148,610,71.1
20250908,500150,826,40.19
20250908,500151,556,100.0
20250908,500153,3963,62.67
20250908,500159,381,89.23
20250908,500160,57214,83.35
20250908,500163,17069,39.57
20250908,500164,775,44.26
20250908,500165,13629,51.29
20250908,500166,6090,78.47
20250908,500168,1848,83.36
20250908,500170,917,94.44
20250908,500171,1743,49.43
20250908,500173,3353,70.87
20250908,500174,1069,100.0
20250908,500178,78,100.0
20250908,500179,13899,100.0
20250908,500180,108965,38.07
20250908,500182,9778,32.73
20250908,500183,428268,34.99
20250908,500184,26781,56.37
20250908,500185,286491,100.0
20250908,500186,4470,42.88
20250908,500187,2494,49.67
20250908,500188,63450,51.53
20250908,500189,1378,100.0
20250908,500191,945,100.0
20250908,500192,3632,99.78
20250908,500193,39579,68.46
20250908,500199,1908,80.81
20250908,500201,4610,48.82
20250908,500202,3741,100.0
20250908,500206,847,98.03
20250908,500207,9440,100.0
20250908,500209,63278,43.73
20250908,500210,186,56.02
20250908,500213,2158,82.84
20250908,500214,9630,53.1
20250908,500215,2521,69.24
20250908,500219,95124,42.86
20250908,500220,1038,57.35
20250908,500227,5650,62.38
20250908,500228,32673,44.73
20250908,500233,1539,32.04
20250908,500234,1494,43.93
20250908,500235,2061,76.14
20250908,500238,4094,65.65
20250908,500239,6375,68.87
20250908,500240,5692,100.0
20250908,500241,494,34.4
20250908,500243,181,72.98
20250908,500245,13717,79.5
20250908,500246,38,97.44
20250908,500247,12957,31.44
20250908,500249,2299,51.78
20250908,500250,1793,59.51
20250908,500251,10599,43.93
20250908,500252,64,81.01
20250908,500253,12063,48.32
20250908,500257,7802,39.04
20250908,500259,335,90.54
20250908,500260,2883,46.46
20250908,500262,1193,100.0
20250908,500264,31679,72.37
20250908,500265,6177,43.37
20250908,500266,1043,61.86
20250908,500267,572,83.26
20250908,500268,51325,58.78
20250908,500270,404,97.58
20250908,500271,27282,82.27
20250908,500277,3562,85.89
20250908,500279,164617,100.0
20250908,500280,290,99.32
20250908,500282,17,100.0
20250908,500284,2379,100.0
20250908,500285,9431742,54.12
20250908,500288,131239,53.81
20250908,500290,134,43.23
20250908,500292,3568,69.31
20250908,500294,23490,39.72
20250908,500295,241933,48.97
20250908,500296,2185,99.27
20250908,500298,443,72.62
20250908,500300,1121,45.37
20250908,500302,1875,37.42
20250908,500304,21111,65.74
20250908,500306,36283,67.51
20250908,500307,7484,75.48
20250908,500312,205412,64.13
20250908,500313,2156,99.17
20250908,500314,12893,72.39
20250908,500317,29213,55.06
20250908,500319,1852,69.1
20250908,500322,91,100.0
20250908,500325,128248,51.33
20250908,500327,2361,100.0
20250908,500330,13985,54.86
20250908,500331,1233,42.68
20250908,500333,1331,74.27
20250908,500335,3076,57.29
20250908,500336,2699,32.88
20250908,500337,155,34.29
20250908,500338,2851,50.33
20250908,500339,34078,47.95
20250908,500342,2784,9.25
20250908,500343,8927,83.43
20250908,500346,1282,100.0
20250908,500350,1556,82.15
20250908,500354,23554,83.92
20250908,500355,14530,62.32
20250908,500356,5820,100.0
20250908,500357,408,100.0
20250908,500358,1685,100.0
20250908,500360,500,100.0
20250908,500365,254089,58.94
20250908,500366,75547,100.0
20250908,500367,2687,49.02
20250908,500368,15249,60.52
20250908,500370,1550,92.65
20250908,500378,49281,63.14
20250908,500380,2247,55.99
20250908,500387,60,49.18
20250908,500388,570,73.64
20250908,500389,111735,100.0
20250908,500390,118026,100.0
20250908,500400,75300,52.45
20250908,500402,29139,41.32
20250908,500403,1695,60.26
20250908,500404,10354,60.96
20250908,500405,204,45.74
20250908,500407,1906,46.12
20250908,500408,5378,49.87
20250908,500410,52252,95.01
20250908,500411,3187,51.11
20250908,500412,15773,57.02
20250908,500413,25246,53.86
20250908,500414,221939,58.14
20250908,500418,104,95.41
20250908,500420,1383,62.72
20250908,500421,17722,74.76
20250908,500422,637,54.12
20250908,500425,30934,59.94
20250908,500426,121027,94.92
20250908,500429,421,69.36
20250908,500439,38,73.08
20250908,500440,35927,52.19
20250908,500444,2916,63.21
20250908,500449,14175,66.71
20250908,500450,1,100.0
20250908,500456,13355,87.3
20250908,500458,7933,100.0
20250908,500459,62,39.74
20250908,500460,15385,59.49
20250908,500463,17795,100.0
20250908,500464,594,88.66
20250908,500467,747,83.93
20250908,500469,238551,77.87
20250908,500470,738097,44.92
20250908,500472,3467,58.67
20250908,500477,1245438,58.44
20250908,500480,4112,56.41
20250908,500483,1009,31.25
20250908,500488,993,70.78
20250908,500490,786,58.92
20250908,500493,76996,38.42
20250908,500495,8125,40.55
20250908,500500,229909,100.0
20250908,500510,26209,26.91
20250908,500520,68249,35.63
20250908,500530,3089,93.44
20250908,500540,892,100.0
20250908,500547,117089,70.56
20250908,500550,4728,44.33
20250908,500570,1507328,61.87
20250908,500575,2890,31.79
20250908,500620,8168,43.45
20250908,500645,8512,59.41
20250908,500650,479,58.85
20250908,500655,7306,43.12
20250908,500660,3634,70.59
20250908,500670,3012,37.2
20250908,500672,1252,41.94
20250908,500674,186,50.68
20250908,500680,787,65.15
20250908,500690,51642,54.06
20250908,500696,7313,20.14
20250908,500710,177,61.03
20250908,500730,5176,41.0
20250908,500770,13095,56.88
20250908,500777,8935,100.0
20250908,500780,8920,55.76
20250908,500790,25235,56.35
20250908,500800,3774,39.47
20250908,500820,7172,46.24
20250908,500825,2440,49.56
20250908,500830,2992,38.42
20250908,500840,19750,64.72
20250908,500850,20868,37.07
20250908,500870,88906,65.88
20250908,500875,206092,58.64
20250908,500877,30863,58.48
20250908,500878,3126,39.11
20250908,500890,2608,97.17
20250908,500940,25878,60.26
20250908,501144,50,100.0
20250908,501148,5,100.0
20250908,501150,38946,100.0
20250908,501242,3990,100.0
20250908,501295,7186,91.69
20250908,501298,52,21.4
20250908,501301,790,62.7
20250908,501314,121933,60.06
20250908,501343,847,85.73
20250908,501370,1094,78.42
20250908,501391,149,58.2
20250908,501421,125,84.46
20250908,501423,4949,44.57
20250908,501425,1156,66.82
20250908,501430,0,0.0
20250908,501455,69364,50.76
20250908,501477,17,85.0
20250908,501622,16,100.0
20250908,501700,13420,76.18
20250908,501831,12091,90.67
20250908,501833,4897,79.1
20250908,501848,2049,77.97
20250908,501945,7386,100.0
20250908,502015,45521,87.95
20250908,502090,16803,59.07
20250908,502133,3545,74.93
20250908,502137,716,38.15
20250908,502157,3886,78.28
20250908,502168,1302,83.04
