DATE,SYMBOL,DELIV_QTY,DELIV_PER
20251001,500002,2533,44.37
20251001,500003,45298,44.4
20251001,500008,4841,52.68
20251001,500009,39585,77.29
20251001,500012,65619,71.6
20251001,500013,8159,100.0
20251001,500014,3189,86.17
20251001,500016,1742,87.32
20251001,500020,26652,37.03
20251001,500023,120,92.31
20251001,500027,388,36.43
20251001,500028,16133,86.93
20251001,500031,5318,48.42
20251001,500032,270690,50.16
20251001,500033,975,29.37
20251001,500034,205921,30.91
20251001,500038,8550,52.68
20251001,500039,54133,40.81
20251001,500040,2290,44.99
20251001,500041,24,50.0
20251001,500042,896,61.96
20251001,500043,45704,94.62
20251001,500048,22215,40.4
20251001,500049,373404,59.6
20251001,500052,8183,58.56
20251001,500058,32431,100.0
20251001,500059,1670,98.35
20251001,500060,1669,65.61
20251001,500067,39946,80.39
20251001,500068,15,83.33
20251001,500069,2778,80.27
20251001,500074,7550,74.47
20251001,500078,415,94.53
20251001,500083,18894,76.25
20251001,500084,44993,41.16
20251001,500085,27099,50.36
20251001,500086,109188,59.47
20251001,500087,3827,41.89
20251001,500089,246,99.19
20251001,500092,12641,92.66
20251001,500093,18604,51.16
20251001,500096,304922,91.72
20251001,500097,3505,54.35
20251001,500101,15403,58.56
20251001,500103,543393,66.17
20251001,500104,91828,50.79
20251001,500106,269687,50.03
20251001,500108,59974,49.76
20251001,500109,29318,30.14
20251001,500110,16584,49.76
20251001,500112,1091455,49.42
20251001,500113,333277,37.86
20251001,500114,53532,82.28
20251001,500116,171487,46.97
20251001,500117,33459,53.07
20251001,500119,1536,55.03
20251001,500120,2374,88.95
20251001,500123,362,47.76
20251001,500124,192580,77.91
20251001,500125,1891,49.68
20251001,500126,618,72.62
20251001,500128,17410,45.6
20251001,500133,8,44.44
20251001,500135,11555,48.95
20251001,500136,2660,67.81
20251001,500142,2257,100.0
20251001,500143,324,73.64
20251001,500144,8585,62.11
20251001,500147,15618,26.64
20251001,500148,646,54.33
20251001,500150,464,43.2
20251001,500153,1448,54.33
20251001,500159,519,88.72
20251001,500160,12873,75.32
20251001,500163,16262,36.85
20251001,500164,2795,52.15
20251001,500165,2408,28.06
20251001,500166,1811,73.59
20251001,500168,4267,89.25
20251001,500170,7657,94.47
20251001,500171,3753,53.95
20251001,500173,3500,83.97
20251001,500174,1426,99.93
20251001,500179,6836,95.32
20251001,500180,762091,42.59
20251001,500182,12589,49.47
20251001,500183,106148,42.97
20251001,500184,54738,63.99
20251001,500185,1327237,71.87
20251001,500186,3915,51.34
20251001,500187,3316,47.02
20251001,500188,436054,56.45
20251001,500189,111,100.0
20251001,500191,2521,100.0
20251001,500192,946,100.0
20251001,500193,16873,72.11
20251001,500199,364,90.77
20251001,500201,6805,53.95
20251001,500202,10874,100.0
20251001,500206,851,97.59
20251001,500207,26220,61.97
20251001,500209,411699,45.71
20251001,500210,1368,38.75
20251001,500213,1545,77.02
20251001,500214,1864,44.14
20251001,500215,143,52.96
20251001,500219,24316,35.75
20251001,500220,665,91.22
20251001,500227,3698,49.46
20251001,500228,11026,47.0
20251001,500233,1423,48.52
20251001,500234,807,99.88
20251001,500235,1633,68.3
20251001,500238,3394,57.84
20251001,500239,3633,76.52
20251001,500240,7473,100.0
20251001,500241,4190,37.85
20251001,500243,160,57.14
20251001,500245,7667,68.44
20251001,500246,2094,95.31
20251001,500247,498529,61.36
20251001,500249,346,32.7
20251001,500250,1105,65.46
20251001,500251,32704,42.82
20251001,500252,113,57.65
20251001,500253,27288,58.94
