TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-12-17,2025-12-17,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5227.15,5260.0,5155.0,5165.35,5155.0,5239.55,,5170.9,,,1995,10373752.0,564,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,750.6,750.6,726.95,730.7,731.0,741.6,,730.8,,,7507,5536666.0,401,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,921.0,929.0,920.6,924.95,924.95,921.95,,925.1,,,25136,23222229.0,2337,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,29.78,29.78,27.1,27.7,27.7,29.16,,27.7,,,142905,4009736.0,275,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,49.03,49.24,48.1,48.19,48.19,49.21,,48.19,,,33813,1639371.0,442,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.62,3.62,3.59,3.59,3.59,3.55,,3.59,,,4311,15494.0,11,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.9,4.96,4.7,4.89,4.77,4.81,,4.89,,,33543,160712.0,98,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.79,8.89,8.53,8.86,8.89,8.71,,8.86,,,1871,16531.0,24,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,129.4,135.85,128.95,131.2,131.2,129.35,,130.85,,,122756,16292491.0,1488,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,324.1,328.7,321.3,325.05,325.0,321.0,,324.95,,,2741,893630.0,66,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,5712.15,5892.0,5693.8,5874.95,5805.0,5762.45,,5875.95,,,1432,8313669.0,421,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,37.79,39.0,37.0,37.51,37.89,37.68,,37.51,,,39908,1514875.0,140,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,476.55,481.05,476.4,478.95,480.2,477.7,,479.0,,,8041,3850380.0,1119,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,18.69,18.87,18.51,18.6,18.6,18.74,,18.56,,,205770,3840211.0,601,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,17400.0,17424.55,17000.0,17059.25,17000.0,17339.3,,17066.5,,,3407,58548138.0,1121,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,998.55,1010.95,995.5,999.8,999.8,998.5,,999.6,,,187486,188172976.0,5459,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,443.95,444.0,439.3,440.85,439.4,443.4,,440.3,,,9455,4173857.0,359,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,701.05,711.35,690.8,697.25,693.45,708.95,,695.7,,,17183,12007575.0,1250,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1702.5,1761.0,1702.5,1746.9,1735.0,1702.5,,1746.3,,,12894,22521594.0,1353,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3600.0,3600.0,3600.0,3600.0,3600.0,3595.0,,3601.8,,,10,36000.0,3,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,3865.35,3891.95,3822.25,3832.65,3827.0,3898.35,,3830.45,,,1093,4198327.0,320,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,949.1,949.1,937.25,938.9,937.45,949.05,,939.3,,,8515,8000994.0,956,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500048,INE258A01024,BEML,A,,,,,BEML LTD.,1710.1,1718.95,1678.0,1685.6,1678.0,1706.45,,1684.8,,,6384,10831224.0,688,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,387.95,388.3,385.05,385.45,385.45,387.95,,385.6,,,201333,77750706.0,3847,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,87.68,88.62,87.33,88.17,88.11,88.63,,87.86,,,21532,1897908.0,348,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,11.35,11.56,10.81,11.02,11.02,11.17,,11.02,,,9613,108186.0,80,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500059,INE071A01013,BILVYAPAR,T,,,,,BIL VYAPAR LIMITED,7.47,7.66,7.13,7.38,7.4,7.44,,7.35,,,225,1637.0,5,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,131.2,135.9,131.2,134.55,134.6,134.0,,134.25,,,2325,312598.0,82,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1800.15,1830.0,1800.15,1826.35,1819.95,1814.8,,1826.8,,,5114,9309017.0,693,F1,1,,,,,
2025-12-17,2025-12-17,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,12010.0,12455.0,11703.0,12106.05,12100.0,12236.55,,12106.05,,,220,2648789.0,104,F1,1,,,,,
