TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-08-20,2025-08-20,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5099.75,5139.5,5072.0,5123.25,5120.0,5066.6,,5121.5,,,11638,59581040.0,1645,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,699.4,742.0,695.7,737.65,738.0,697.5,,737.4,,,74125,54103830.0,3656,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,989.65,1009.95,983.2,987.2,984.1,990.05,,988.15,,,54057,53824839.0,2531,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,33.94,35.0,33.76,34.22,34.2,33.76,,34.22,,,42789,1473914.0,326,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,51.19,52.0,50.2,50.68,50.8,50.7,,50.68,,,46240,2359057.0,295,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,5.5,5.5,5.5,5.5,5.5,5.4,,5.47,,,316,1738.0,5,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.32,5.7,5.22,5.4,5.51,5.33,,5.4,,,35625,190024.0,112,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,9.38,9.38,8.51,8.93,8.99,9.3,,8.93,,,27719,244229.0,81,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,169.35,170.0,166.7,167.55,167.6,168.2,,167.62,,,44975,7565109.0,613,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,343.0,349.45,336.6,337.6,337.6,345.05,,337.2,,,942,320297.0,112,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6429.0,6429.0,6361.65,6395.8,6412.75,6424.25,,6402.0,,,627,4005632.0,241,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.27,37.18,36.02,36.56,36.65,36.71,,36.56,,,14597,533914.0,119,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,598.0,601.05,589.4,594.05,597.0,595.5,,594.05,,,1651,982572.0,178,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,21.5,21.92,21.42,21.65,21.65,21.54,,21.65,,,1308794,28402317.0,7653,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,21000.95,21119.95,20545.25,20614.25,20614.25,20901.55,,20616.0,,,9929,206941168.0,3792,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,899.1,902.35,886.2,887.7,887.7,902.5,,887.8,,,250320,222642713.0,9733,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,572.1,586.2,571.25,583.5,582.6,572.1,,583.75,,,11920,6894529.0,793,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,594.95,598.3,582.95,590.2,589.5,586.2,,590.65,,,29452,17392588.0,1830,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1864.0,1864.0,1793.9,1805.75,1805.75,1856.05,,1804.5,,,11210,20319390.0,1384,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4574.9,4596.95,4495.0,4586.15,4570.0,4526.9,,4584.9,,,874,3977333.0,263,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1140.05,1149.9,1126.45,1131.9,1131.9,1142.6,,1131.1,,,11200,12677706.0,852,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4143.95,4170.15,4078.3,4090.0,4090.0,4119.65,,4090.2,,,14903,61521059.0,1837,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,383.05,383.95,371.15,371.75,371.75,379.95,,371.85,,,884786,331636855.0,12638,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,108.6,109.6,108.0,108.6,108.6,108.6,,108.54,,,15723,1710791.0,276,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500058,INE819C01011,BIHSPONG,XT,,,,,BIHAR SPONGE IRON LTD.,14.97,14.97,14.02,14.48,14.45,14.29,,14.48,,,11230,162539.0,66,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500059,INE071A01013,BILVYAPAR,T,,,,,BIL VYAPAR LIMITED,10.86,10.86,10.86,10.86,10.86,11.08,,10.86,,,4649,50488.0,29,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,T,,,,,Birla Cable Limited,159.45,159.45,156.2,158.1,158.0,159.75,,158.43,,,2294,362396.0,67,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1935.0,1983.7,1922.6,1927.85,1923.85,1928.5,,1927.4,,,25902,50554734.0,2420,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,13938.0,14000.0,13630.0,13920.0,13930.0,13800.0,,13920.0,,,86,1195200.0,36,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,339.95,339.95,330.7,337.0,337.0,336.95,,337.0,,,706,239033.0,18,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,77.46,82.05,77.05,79.75,79.75,77.26,,79.69,,,22137,1770573.0,592,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,337.45,350.0,335.1,336.95,336.3,338.55,,337.3,,,257,87349.0,53,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,22.3,23.2,22.26,22.79,22.74,22.24,,22.7,,,11545,260668.0,152,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,164.05,164.75,163.15,163.35,163.35,164.65,,163.42,,,177805,29177248.0,2457,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,552.95,567.8,544.9,563.1,563.1,550.0,,562.95,,,167932,94282397.0,4785,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,394.6,398.6,391.2,396.2,396.2,393.1,,396.3,,,411340,162441906.0,7145,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1536.85,1557.0,1532.65,1545.85,1545.85,1548.9,,1546.1,,,19504,30120312.0,1895,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,607.3,610.8,585.0,591.75,585.0,657.55,,588.9,,,346,205570.0,103,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,5415.0,5415.1,5348.0,5365.9,5348.0,5423.35,,5359.5,,,606,3259743.0,224,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,680.0,681.1,673.15,674.35,674.0,676.55,,674.25,,,59390,40246173.0,1461,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,522.3,536.55,521.2,535.05,533.45,521.9,,535.0,,,94809,50225136.0,3299,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,356.0,369.8,353.85,367.4,367.4,355.45,,367.4,,,7284,2642715.0,512,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,306.0,311.2,304.4,305.5,306.05,305.0,,305.35,,,19823,6096471.0,807,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,BHARAT HEAVY ELECTRICALS LTD.,220.65,221.45,219.05,220.65,220.65,219.7,,220.67,,,256869,56635052.0,4816,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500104,INE094A01015,HINDPETRO,A,,,,,HINDUSTAN PETROLEUM CORPORATIO,392.05,397.0,390.1,390.55,390.55,395.6,,390.8,,,201878,79366599.0,3175,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500106,INE039A01010,IFCI,A,,,,,IFCI LTD.,55.9,55.9,54.11,54.59,54.64,54.79,,54.6,,,352149,19241918.0,2109,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500108,INE153A01019,MTNL,B,,,,,MAHANAGAR TELEPHONE NIGAM LTD.,44.29,44.34,43.5,44.1,44.0,43.72,,44.07,,,199194,8757016.0,1299,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500109,INE103A01014,MRPL,A,,,,,MANGALORE REFINERY & PETROCHEM,125.35,127.7,124.65,125.2,125.15,125.25,,125.09,,,173511,21886788.0,1956,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500110,INE178A01016,CHENNPETRO,A,,,,,CHENNAI PETROLEUM CORPORATION,657.45,676.0,655.85,659.05,659.05,655.85,,659.45,,,60458,40213600.0,2413,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500112,INE062A01020,SBIN,A,,,,,STATE BANK OF INDIA,829.8,831.5,826.95,828.8,828.8,830.35,,828.95,,,156440,129743102.0,5436,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500113,INE114A01011,SAIL,A,,,,,STEEL AUTHORITY OF INDIA LTD.,122.9,125.8,122.05,124.1,124.1,123.0,,124.09,,,673545,83463394.0,4471,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500114,INE280A01028,TITAN,A,,,,,TITAN COMPANY LIMITED,3562.5,3601.0,3552.3,3593.45,3593.45,3568.55,,3595.0,,,29586,105993031.0,3786,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500116,INE008A01015,IDBI,A,,,,,IDBI BANK LTD.,89.43,90.6,89.09,90.13,90.13,89.55,,90.16,,,363167,32671662.0,2229,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500117,INE500A01029,DCW,A,,,,,DCW LTD.,80.47,80.8,78.8,80.59,80.3,79.33,,80.59,,,138011,11040073.0,996,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500119,INE041A01016,DHAMPURSUG,B,,,,,DHAMPUR SUGAR MILLS LTD.,136.9,136.9,131.45,133.0,133.5,131.9,,132.95,,,7376,978424.0,208,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500120,INE591D01014,DIAMINESQ,B,,,,,DIAMINES & CHEMICALS LTD.,376.95,377.0,360.0,361.7,366.0,375.65,,361.75,,,3954,1447038.0,243,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500123,INE280B01018,ELANTAS,B,,,,,ELANTAS BECK INDIA LTD.,10966.75,11351.0,10805.0,11255.0,11299.95,10966.8,,11255.0,,,224,2500252.0,69,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500124,INE089A01031,DRREDDY,A,,,,,DR.REDDYS LABORATORIES LTD.,1245.25,1250.95,1237.3,1245.6,1245.0,1245.25,,1245.4,,,65019,81153842.0,3226,F1,1,,,,,
2025-08-20,2025-08-20,CM,BSE,STK,500125,INE126A01031,EIDPARRY,A,,,,,E.I.D.-PARRY (INDIA) LTD.,1139.5,1160.0,1135.5,1155.3,1153.6,1146.1,,1155.7,,,8817,10156499.0,826,F1,1,,,,,
