TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-13,2026-05-13,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6321.15,6399.6,6213.3,6302.85,6302.85,6330.2,,6305.0,,,26184,165415807.0,4610,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,663.8,669.0,646.95,652.55,659.0,658.75,,652.15,,,21581,14181156.0,2035,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,829.75,854.05,829.75,840.25,840.25,832.85,,839.7,,,73769,62055577.0,4115,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,30.99,31.46,30.7,31.04,30.8,30.98,,30.98,,,4062,125926.0,107,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,37.75,39.4,37.3,38.59,38.4,37.01,,38.59,,,46757,1807258.0,346,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.31,4.31,4.27,4.31,4.31,4.23,,4.27,,,43341,186747.0,34,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.09,4.24,3.94,4.02,4.02,4.09,,4.02,,,8017,32361.0,49,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.75,8.75,8.11,8.11,8.11,8.17,,8.11,,,606,5091.0,20,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,120.5,125.45,120.4,123.55,123.75,120.5,,123.6,,,44769,5537646.0,827,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,295.85,302.4,293.35,300.0,300.0,299.95,,299.75,,,37,11062.0,7,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6899.15,7065.0,6855.5,6983.65,6963.1,6844.2,,6988.0,,,1386,9708789.0,424,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,32.0,32.9,30.0,31.57,31.56,32.27,,31.57,,,15025,477221.0,203,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,386.25,390.2,378.55,380.6,381.7,385.9,,380.55,,,6454,2473064.0,545,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,18.83,19.28,18.63,18.77,18.77,19.04,,18.73,,,496926,9427602.0,1210,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,20098.2,20190.0,19753.0,19893.9,20000.0,19849.05,,19906.0,,,2662,53197303.0,898,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,900.0,907.75,890.1,896.15,896.15,904.0,,896.15,,,485773,436756580.0,8795,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,535.0,561.9,531.65,549.3,549.3,533.9,,548.9,,,121195,66569945.0,4539,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,596.85,608.9,594.35,598.8,599.9,595.7,,598.6,,,20996,12629132.0,1003,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1325.05,1335.9,1300.0,1303.75,1310.6,1320.15,,1303.6,,,9231,12179790.0,660,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3799.95,3799.95,3748.7,3749.45,3748.7,3571.2,,3672.9,,,62,234561.0,7,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,3799.95,3984.0,3789.05,3860.35,3875.95,3754.35,,3860.5,,,2704,10580202.0,544,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,699.2,709.8,696.9,702.1,704.35,699.45,,701.35,,,6270,4411556.0,780,F1,1,,,,,
2026-05-13,2026-05-13,CM,BSE,STK,500048,INE258A01024,BEML,A,,,,,BEML LTD.,1810.65,1865.0,1801.0,1847.05,1847.05,1792.05,,1848.7,,,14691,26974820.0,1283,F1,1,,,,,
