TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-11-21,2025-11-21,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5102.75,5134.45,5070.0,5090.7,5073.5,5137.85,,5092.0,,,2037,10372661.0,637,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,772.05,776.95,761.0,764.7,764.45,776.9,,765.2,,,6197,4770259.0,436,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,963.95,965.95,951.45,953.7,953.7,968.3,,953.8,,,13247,12672909.0,1125,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,29.99,31.37,29.1,30.33,30.33,29.9,,30.33,,,63763,1914949.0,296,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,50.5,50.96,50.3,50.52,50.51,50.9,,50.52,,,23799,1202516.0,223,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.55,3.55,3.49,3.49,3.49,3.56,,3.49,,,3842,13516.0,23,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.61,4.9,4.61,4.75,4.77,4.88,,4.75,,,48149,226953.0,73,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,9.08,9.08,8.55,8.73,8.71,8.7,,8.73,,,736,6484.0,19,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,149.5,149.5,145.5,145.85,145.85,149.65,,145.85,,,11687,1720073.0,345,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,327.8,331.65,327.8,331.45,331.45,334.05,,328.4,,,1216,402394.0,15,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,5970.6,6035.9,5946.8,5975.5,5975.5,6058.3,,5971.25,,,1257,7525464.0,312,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,34.5,37.0,33.0,35.72,35.5,33.65,,35.72,,,205990,7417122.0,668,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,495.2,496.5,485.5,488.7,486.9,495.2,,487.45,,,5412,2658803.0,330,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,20.8,20.91,20.67,20.72,20.72,20.95,,20.73,,,246166,5108990.0,556,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,17485.0,17534.4,16830.05,16931.6,16931.6,17507.0,,16901.7,,,2042,35179540.0,782,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,1020.0,1027.6,1002.45,1004.95,1004.95,1028.5,,1004.1,,,118318,119607012.0,3674,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,459.3,459.3,448.65,450.6,449.8,457.0,,449.85,,,7706,3473254.0,429,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,773.25,773.25,703.3,708.25,708.25,774.3,,708.25,,,159219,115664615.0,6487,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1759.7,1777.3,1735.0,1739.95,1735.0,1775.4,,1741.45,,,2304,4051323.0,300,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3649.95,3649.95,3564.05,3564.05,3564.05,3648.55,,3639.3,,,4,14428.0,3,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4305.85,4428.85,4305.85,4399.15,4394.2,4366.9,,4395.75,,,773,3378392.0,230,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1011.0,1011.0,997.5,1000.6,999.0,1009.7,,1000.4,,,16145,16156081.0,1565,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500048,INE258A01024,BEML,A,,,,,BEML LTD.,1965.15,1965.15,1893.7,1902.8,1902.8,1966.85,,1903.75,,,22215,42805867.0,2767,F1,1,,,,,
2025-11-21,2025-11-21,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,421.5,423.05,415.3,416.2,416.2,423.0,,416.35,,,1614435,675185614.0,14890,F1,1,,,,,
