TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-11-27,2025-11-27,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5248.55,5260.0,5188.05,5241.6,5236.0,5198.15,,5240.6,,,9863,51493540.0,1791,F1,1,,,,,
2025-11-27,2025-11-27,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,762.05,764.9,753.95,760.25,759.45,761.35,,760.7,,,5901,4475048.0,384,F1,1,,,,,
2025-11-27,2025-11-27,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,950.0,957.45,942.2,945.5,945.6,949.55,,945.3,,,10850,10298641.0,1034,F1,1,,,,,
2025-11-27,2025-11-27,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,29.4,29.6,28.85,28.96,28.9,29.0,,28.96,,,35508,1033027.0,244,F1,1,,,,,
2025-11-27,2025-11-27,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,49.81,51.38,49.5,49.93,49.9,50.37,,49.93,,,33769,1694921.0,426,F1,1,,,,,
2025-11-27,2025-11-27,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.38,3.48,3.38,3.48,3.48,3.42,,3.48,,,600,2038.0,3,F1,1,,,,,
2025-11-27,2025-11-27,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.8,5.34,4.8,5.08,5.08,4.97,,5.08,,,20246,104537.0,67,F1,1,,,,,
2025-11-27,2025-11-27,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.4,9.08,8.36,8.73,9.04,8.4,,8.73,,,15927,138018.0,41,F1,1,,,,,
2025-11-27,2025-11-27,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,146.0,148.3,144.6,145.2,144.9,145.95,,145.05,,,18013,2631429.0,290,F1,1,,,,,
2025-11-27,2025-11-27,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,352.9,352.9,325.3,329.2,329.2,327.45,,328.25,,,1688,560584.0,19,F1,1,,,,,
