TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-09-02,2025-09-02,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5150.0,5173.0,5097.0,5146.5,5146.5,5127.8,,5148.1,,,13636,70200750.0,2067,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,706.9,706.9,685.05,691.45,691.0,693.9,,691.5,,,49147,34240909.0,941,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1015.2,1034.0,1011.9,1017.85,1017.85,1011.85,,1018.45,,,135265,138630934.0,7234,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,31.36,33.2,31.19,32.71,32.71,31.16,,32.71,,,46906,1513165.0,315,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,50.33,51.0,49.41,49.56,49.56,50.33,,49.56,,,67611,3384173.0,509,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,5.1,5.19,5.01,5.07,5.09,5.1,,5.01,,,37906,195465.0,44,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.51,5.6,5.13,5.45,5.43,5.34,,5.45,,,14031,77084.0,73,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,9.06,9.2,8.75,9.13,9.13,8.91,,9.13,,,7622,68514.0,43,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,175.4,175.65,171.8,172.8,172.8,172.0,,172.98,,,40608,7061166.0,759,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,328.55,336.35,320.85,327.65,329.5,331.8,,329.05,,,828,271809.0,52,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6319.5,6373.9,6278.0,6367.1,6367.1,6329.95,,6372.0,,,40776,257107320.0,265,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,38.87,39.0,37.1,38.42,38.15,38.13,,38.42,,,34085,1300566.0,202,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,571.35,579.25,570.0,572.25,573.1,571.45,,571.7,,,4731,2708291.0,400,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,21.5,23.09,21.05,21.23,21.23,20.32,,21.21,,,19741045,437186713.0,45989,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,19318.95,19551.0,18980.0,19486.25,19486.25,19085.5,,19496.0,,,7507,144932528.0,2423,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,897.0,899.5,886.5,890.45,889.2,889.05,,890.1,,,141332,126368867.0,3538,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,567.25,584.4,561.75,566.7,566.7,541.75,,566.85,,,324787,187201379.0,11201,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,590.65,606.25,585.0,596.45,591.55,590.65,,595.7,,,15212,9083172.0,1237,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1783.65,1858.0,1779.5,1818.0,1817.45,1776.0,,1821.2,,,3988,7298196.0,521,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3764.55,3800.0,3655.4,3697.75,3719.0,3646.8,,3687.6,,,267,997221.0,120,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4666.55,4686.8,4598.65,4660.55,4686.8,4628.7,,4664.0,,,330,1528191.0,130,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1116.0,1162.9,1116.0,1158.35,1158.35,1115.55,,1157.5,,,40938,46826066.0,3684,F1,1,,,,,
2025-09-02,2025-09-02,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3902.35,4117.35,3902.35,4078.45,4079.0,3886.4,,4077.5,,,42243,170985951.0,5581,F1,1,,,,,
