TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-08-07,2025-08-07,CM,BSE,STK,132155,INE129A01019,GAIL#,A,,,,,GAIL INDIA,168.0,168.0,168.0,169.55,168.0,169.95,,,,,2,336.0,2,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5100.0,5139.0,5015.15,5116.4,5116.4,5098.05,,5118.5,,,18954,95982946.0,2926,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,708.0,725.55,696.75,720.55,722.4,712.3,,721.3,,,21795,15440412.0,1447,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,926.1,940.9,918.55,938.05,938.05,930.5,,937.35,,,76371,70993990.0,5603,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,31.89,31.89,30.0,30.49,30.49,31.9,,30.49,,,115531,3542673.0,519,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,48.5,50.2,48.0,49.08,49.08,48.46,,49.08,,,59985,2939146.0,580,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,5.1,5.16,5.01,5.1,5.1,5.06,,5.08,,,22055,112557.0,32,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.72,5.72,5.15,5.37,5.42,5.39,,5.37,,,12026,64451.0,89,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,9.23,9.75,8.82,8.99,8.99,8.72,,8.99,,,18517,171460.0,70,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,165.0,165.35,159.05,164.1,164.0,165.95,,164.13,,,84279,13669397.0,1111,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,269.6,294.95,269.6,294.7,294.7,283.75,,291.45,,,2090,595262.0,140,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6655.0,6655.0,6560.0,6631.9,6610.1,6647.9,,6630.5,,,372,2455652.0,151,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.0,37.96,35.8,36.35,36.2,36.93,,36.35,,,23186,849427.0,165,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,595.0,628.4,570.0,611.25,611.25,596.3,,614.55,,,34311,20213706.0,2403,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,22.56,22.91,22.0,22.76,22.76,22.8,,22.73,,,1157797,26018400.0,3172,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,18161.85,18199.95,17737.9,18084.2,18048.0,18161.15,,18095.0,,,5915,106123141.0,1863,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,871.85,882.4,867.0,878.8,878.8,876.55,,879.1,,,137564,120258286.0,4351,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,548.0,553.55,539.0,549.8,552.1,548.0,,550.15,,,16929,9279687.0,821,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,601.4,608.25,588.95,590.5,590.5,606.9,,590.05,,,28765,17187293.0,1584,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1859.8,1897.95,1848.05,1874.25,1876.5,1895.35,,1873.9,,,2055,3846374.0,311,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3824.95,3824.95,3740.2,3751.1,3774.15,3748.9,,3752.4,,,148,555833.0,89,F1,1,,,,,
2025-08-07,2025-08-07,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4592.0,4626.8,4532.6,4582.7,4585.85,4632.7,,4574.5,,,567,2597508.0,198,F1,1,,,,,
