TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-09-24,2025-09-24,CM,BSE,STK,130965,INE242A01010,IOC#,A,,,,,INDIAN OIL C,146.05,147.0,146.05,146.75,147.0,148.25,,,,,2,293.0,2,F1,1,,,,,
2025-09-24,2025-09-24,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5324.95,5348.0,5223.3,5238.75,5238.75,5296.45,,5237.3,,,3141,16628865.0,998,F1,1,,,,,
2025-09-24,2025-09-24,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,789.95,789.95,759.2,764.0,763.75,781.9,,762.35,,,10767,8302573.0,738,F1,1,,,,,
2025-09-24,2025-09-24,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1009.85,1018.65,993.15,1002.05,1000.6,1008.5,,1002.7,,,24976,25009589.0,1455,F1,1,,,,,
2025-09-24,2025-09-24,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,30.84,32.95,30.11,31.98,31.98,30.32,,31.98,,,252655,8063534.0,751,F1,1,,,,,
2025-09-24,2025-09-24,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,55.35,55.94,54.56,54.83,55.0,55.27,,54.83,,,52318,2880353.0,563,F1,1,,,,,
2025-09-24,2025-09-24,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.7,4.7,4.65,4.7,4.7,4.74,,4.7,,,10951,51047.0,22,F1,1,,,,,
2025-09-24,2025-09-24,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.65,5.87,5.38,5.44,5.43,5.53,,5.44,,,13960,76251.0,125,F1,1,,,,,
2025-09-24,2025-09-24,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.31,8.31,8.0,8.27,8.27,7.97,,8.27,,,19760,163444.0,71,F1,1,,,,,
2025-09-24,2025-09-24,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,180.75,180.9,174.6,175.8,176.1,181.0,,175.74,,,85022,15057620.0,1467,F1,1,,,,,
