TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-03,2026-06-03,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7106.45,7240.9,7084.6,7184.95,7198.95,7147.1,,7195.5,,,15723,113124091.0,3293,F1,1,,,,,
2026-06-03,2026-06-03,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,776.4,776.4,755.0,759.95,758.25,766.6,,760.5,,,25002,19096308.0,755,F1,1,,,,,
2026-06-03,2026-06-03,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,867.55,870.0,845.4,859.5,859.5,866.3,,859.1,,,55033,47142273.0,3367,F1,1,,,,,
2026-06-03,2026-06-03,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,38.0,38.34,35.75,36.03,35.75,37.2,,35.86,,,60878,2227057.0,990,F1,1,,,,,
2026-06-03,2026-06-03,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,42.68,43.0,39.87,40.27,40.54,41.51,,40.27,,,124213,5079286.0,496,F1,1,,,,,
2026-06-03,2026-06-03,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,3.96,4.12,3.86,4.03,4.0,3.97,,4.03,,,13984,55806.0,67,F1,1,,,,,
2026-06-03,2026-06-03,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.3,8.3,7.7,7.98,8.0,7.88,,7.98,,,3762,29813.0,33,F1,1,,,,,
2026-06-03,2026-06-03,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,125.2,125.2,120.3,123.35,123.3,124.9,,123.26,,,46265,5649120.0,728,F1,1,,,,,
2026-06-03,2026-06-03,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6652.95,6691.35,6623.05,6651.25,6636.8,6637.25,,6655.5,,,443,2945231.0,97,F1,1,,,,,
2026-06-03,2026-06-03,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,29.6,29.6,28.7,28.99,28.91,29.54,,28.99,,,19424,563755.0,181,F1,1,,,,,
