TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-19,2026-05-19,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6458.75,6458.75,6315.85,6326.05,6326.05,6418.05,,6329.0,,,12633,80329838.0,3145,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,686.15,708.75,686.15,700.65,700.65,686.15,,700.5,,,53327,37316618.0,2228,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,806.85,826.15,806.85,817.0,817.0,808.8,,817.2,,,25571,20946634.0,1329,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,31.6,32.34,31.03,31.32,31.28,31.26,,31.27,,,15270,484774.0,210,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,38.69,38.74,37.82,37.87,37.87,38.12,,37.87,,,21870,830845.0,207,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.49,4.49,4.41,4.47,4.47,4.49,,4.42,,,7850,34859.0,10,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.13,4.3,3.9,4.22,4.2,4.05,,4.22,,,18625,77674.0,69,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.85,8.85,8.21,8.49,8.4,8.4,,8.49,,,1212,10045.0,29,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,119.25,122.7,119.25,120.8,120.6,118.95,,120.86,,,34776,4225272.0,720,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,301.4,301.9,296.05,296.05,296.05,295.95,,295.05,,,2499,753042.0,116,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6931.05,7130.35,6916.0,7061.55,7034.5,6876.0,,7050.0,,,1033,7298288.0,476,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,30.29,33.25,30.2,31.23,31.5,29.48,,31.23,,,30047,949049.0,310,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,354.95,356.0,343.45,348.3,348.3,358.05,,347.0,,,37353,13011583.0,1488,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,17.25,18.01,17.25,17.72,17.75,17.28,,17.72,,,465789,8209268.0,1355,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,19786.45,19786.45,19162.4,19207.8,19207.8,19554.85,,19206.0,,,7575,146746413.0,2131,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,929.95,930.0,920.4,923.45,923.45,920.75,,923.55,,,174135,161223427.0,3080,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,541.0,562.85,535.0,550.35,550.35,541.05,,550.45,,,43178,23814371.0,1535,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,583.05,596.6,583.05,590.9,589.65,582.9,,590.6,,,15093,8905581.0,762,F1,1,,,,,
2026-05-19,2026-05-19,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1239.5,1288.9,1234.85,1271.95,1271.0,1241.2,,1271.2,,,7300,9249187.0,696,F1,1,,,,,
