TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-01-07,2026-01-07,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5220.0,5306.0,5184.9,5298.8,5291.5,5222.45,,5299.0,,,3743,19659757.0,597,F1,1,,,,,
2026-01-07,2026-01-07,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,745.0,752.25,733.85,748.9,752.0,746.55,,749.0,,,13541,10091977.0,1148,F1,1,,,,,
2026-01-07,2026-01-07,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,915.15,923.0,913.85,919.95,919.95,919.45,,919.55,,,14855,13622598.0,1604,F1,1,,,,,
2026-01-07,2026-01-07,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,28.95,28.95,27.85,28.41,28.41,28.36,,28.41,,,27723,786896.0,188,F1,1,,,,,
2026-01-07,2026-01-07,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,50.55,50.98,50.1,50.28,50.49,50.55,,50.28,,,34082,1717458.0,224,F1,1,,,,,
2026-01-07,2026-01-07,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.25,3.34,3.24,3.24,3.24,3.29,,3.21,,,18548,61333.0,26,F1,1,,,,,
2026-01-07,2026-01-07,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.7,4.99,4.45,4.8,4.8,4.76,,4.8,,,11663,54814.0,83,F1,1,,,,,
2026-01-07,2026-01-07,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.22,8.9,8.22,8.68,8.68,8.22,,8.68,,,16048,140842.0,66,F1,1,,,,,
2026-01-07,2026-01-07,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,126.95,128.0,126.2,127.55,127.0,127.0,,127.4,,,17093,2171998.0,391,F1,1,,,,,
2026-01-07,2026-01-07,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,327.9,331.0,322.2,329.65,328.0,326.4,,328.8,,,4750,1559978.0,65,F1,1,,,,,
