DATE,SYMBOL,DELIV_QTY,DELIV_PER
09022026,939811,0000000000000017,100.00
09022026,939829,0000000000001092,047.46
09022026,939833,0000000000000002,100.00
09022026,939857,0000000000000020,100.00
09022026,939859,0000000000000064,100.00
09022026,939869,0000000000000060,100.00
09022026,939879,0000000000000050,100.00
09022026,939923,0000000000000003,100.00
09022026,939957,0000000000000050,100.00
09022026,939959,0000000000000005,100.00
09022026,939961,0000000000000060,100.00
09022026,939963,0000000000000155,100.00
09022026,939967,0000000000000055,100.00
09022026,940059,0000000000000077,100.00
09022026,940061,0000000000000001,100.00
09022026,940069,0000000000000030,100.00
09022026,940105,0000000000000002,100.00
09022026,940107,0000000000001034,100.00
09022026,940115,0000000000000033,097.06
09022026,940117,0000000000000035,100.00
09022026,940157,0000000000000050,100.00
09022026,940167,0000000000000050,100.00
09022026,940191,0000000000000150,100.00
09022026,940219,0000000000000045,100.00
09022026,940245,0000000000000001,100.00
09022026,940249,0000000000000016,036.36
09022026,940251,0000000000000011,100.00
09022026,940253,0000000000000100,046.51
09022026,940263,0000000000000162,100.00
09022026,940283,0000000000000050,100.00
09022026,940317,0000000000000010,100.00
09022026,940319,0000000000000070,097.22
09022026,940323,0000000000000155,059.85
09022026,940325,0000000000001691,100.00
09022026,940329,0000000000000028,100.00
09022026,940333,0000000000000001,100.00
09022026,940339,0000000000000540,100.00
09022026,940347,0000000000000900,100.00
09022026,940349,0000000000000116,095.08
09022026,940351,0000000000000010,100.00
09022026,940353,0000000000000010,100.00
09022026,940359,0000000000000003,100.00
09022026,940385,0000000000000284,092.21
09022026,940393,0000000000000002,100.00
09022026,940415,0000000000000747,100.00
09022026,940421,0000000000000064,100.00
09022026,940423,0000000000000010,100.00
09022026,940427,0000000000000015,100.00
09022026,940445,0000000000000870,099.20
09022026,940449,0000000000000001,100.00
09022026,940457,0000000000000024,100.00
09022026,940479,0000000000000036,100.00
09022026,940483,0000000000000207,095.39
09022026,940485,0000000000000050,100.00
09022026,940501,0000000000000990,100.00
09022026,940511,0000000000000008,100.00
09022026,940515,0000000000000004,100.00
09022026,940519,0000000000000009,100.00
09022026,940523,0000000000000052,100.00
09022026,940525,0000000000000025,100.00
09022026,940543,0000000000000031,062.00
09022026,940547,0000000000000050,051.02
09022026,940559,0000000000000009,100.00
09022026,940571,0000000000000095,100.00
09022026,940585,0000000000000010,100.00
09022026,940601,0000000000000050,098.04
09022026,940603,0000000000000022,100.00
09022026,940607,0000000000000258,092.81
09022026,940609,0000000000000030,100.00
09022026,940619,0000000000000040,100.00
09022026,940631,0000000000000010,100.00
09022026,940635,0000000000000102,100.00
09022026,940637,0000000000000059,100.00
09022026,940639,0000000000000200,100.00
09022026,940643,0000000000000060,100.00
09022026,940649,0000000000000100,078.74
