DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M
2025-10-14,MEHAI-RE,INE062Y20012,BSE,2.92,100.0,2753346.84,2776.904,100.0,100.0,100.0,6445162.626,7087507.258181819,7087507.258181819,6443.2208,7095.704454545455,7095.704454545455
2025-11-14,GIANLIFE,INE063601012,BSE,12.95,100.0,18764.55,18.574,100.0,100.0,100.0,32399.160000000003,98182.39227272727,164295.15151515152,32.1364,97.08022727272727,162.64409090909092
2025-11-14,POCL,INE063E01053,NSE,1414.4,40.14,118311731.2,292750.389,35.90599999999999,34.15772727272727,35.193030303030305,163058521.18,274919596.5409091,209979452.81515154,447824.2089000001,1041827.6527136363,716949.8339030304
2025-11-14,EQUITASBNK,INE063P01018,NSE,60.05,51.6,116754434.35,224221.10911000002,51.49400000000001,50.58,53.78666666666667,65983978.168,89294144.70318182,97042553.13575758,132179.543354,191529.62955636362,182241.2771440909
2025-11-14,GGL,INE063Z01017,BSE,4.05,91.37,307500.3,331.308,80.13199999999999,76.18454545454546,77.53090909090909,82870.69,122760.15954545457,82259.03939393938,107.492,187.87204545454549,116.87531818181817
2025-11-14,TIMEX,INE064A01026,BSE,371.85,100.0,31262173.200000003,31052.277,100.0,100.0,85.83984848484849,131266460.88,60160416.2659091,73389938.22500001,132439.78399999999,60400.023636363636,103697.82954545454
2025-11-14,TRIDENT,INE064C01022,NSE,28.21,44.05,62786376.38,142326.90783,44.85,47.57681818181818,41.530151515151516,54192251.818,50630528.36772727,52170475.12848485,123385.205602,122091.42607727274,141989.67015636366
2025-11-14,GEE,INE064H01021,BSE,82.37,99.93,253040.64,252.551,66.41400000000002,80.51045454545454,83.05439393939395,498441.20200000005,1797248.0813636363,2528100.6778787877,756.7424000000001,2103.6559999999995,3143.880454545455
2025-11-14,GLOBUSCON,INE064L01015,BSE,15.21,76.58,139475.7,184.913,81.534,79.01454545454546,77.9092424242424,99121.522,2035659.0618181818,2124727.9504545457,131.9894,2103.565681818182,2215.302863636364
2025-11-14,MODULEX,INE064R01012,BSE,24.92,100.0,3828683.8800000004,3753.999,100.0,100.0,100.0,813435.9299999999,1798543.0627272727,1098293.8495454546,823.1732,1789.3630909090907,1093.9906212121214
2025-11-14,IFINSER,INE064T01018,BSE,16.91,78.09,130037.9,163.76,76.696,83.79318181818181,85.07075757575758,105334.80999999998,144933.42818181822,127531.23454545456,141.2186,176.64268181818184,149.56425757575755
2025-11-14,AEROENTER,INE065D01027,NSE,87.77,26.94,5214766.779999999,19809.16489,59.888,56.07772727272727,54.132727272727266,17149395.77,13403279.327272726,9281582.457272727,28427.969712,25021.022046363632,17904.14998772727
2025-11-14,SHHARICH,INE065E01017,BSE,141.65,68.23,6797216.9,9638.309,88.0,93.4031818181818,93.65772727272727,135908.12999999998,105392.19318181818,142842.8822727273,149.9374,112.16436363636363,155.85963636363635
2025-11-14,TPHQ,INE065J01024,NSE,0.58,79.97,1358361.16,1684.05275,64.748,65.8190909090909,68.82431372549019,2284067.344,1059677.345909091,1253213.5403921572,3634.81109,1651.7717104545459,1906.0906776470588
2025-11-14,INDGN,INE065X01017,NSE,509.85,53.57,35376961.95,66300.33365,52.504,57.16954545454544,57.839545454545444,88233895.74,131361411.64545454,122600534.24469694,170861.92470000003,205426.63464090906,202083.1543871212
2025-11-14,EICHERMOT,INE066A01021,NSE,6695.0,43.73,2163870865.0,4975623.3965,58.525999999999996,58.84636363636364,59.419090909090905,2042119621.0,1586606588.8636363,1957406701.560606,3465353.8929000003,2705158.503977272,3331056.6859318186
2025-11-14,HAL,INE066F01020,NSE,4729.8,47.91,1544937142.2,3227824.7239,37.674,49.565909090909095,45.96846153846153,2689459620.8200006,2268095093.809091,2345099836.2738466,6975749.99552,4720187.258686365,5292582.765264615
2025-11-14,WONDERLA,INE066O01014,NSE,523.75,78.94,89280520.0,113117.5453,57.386,56.945,53.370606060606065,72956421.77000001,29502081.218181822,18530410.95,104827.87857,45890.02293863636,33351.43945681818
2025-11-14,INOXWIND,INE066P01011,NSE,148.69,28.39,307701167.65999997,1079684.28068,39.59,42.47818181818182,41.704696969696975,292845703.264,401066916.24772733,392859702.3509091,713783.8766360001,940600.6895640909,983223.1440095454
2025-11-14,CGPOWER,INE067A01029,NSE,743.5,46.47,565047360.5,1218083.3865999999,55.89,54.05590909090908,50.43924242424243,727780628.75,891390783.9409089,1048771699.2712122,1269186.7513000001,1711798.239363636,2230943.7898977273
2025-11-14,ANKIN,INE067C01025,BSE,56.77,100.0,6925.9400000000005,7.084,100.0,100.0,100.0,261800.86800000002,202547.50181818183,532355.2345454546,259.09799999999996,201.8382272727273,525.2355000000001
2025-11-14,STERPOW,INE067E01013,BSE,32.58,71.51,69688.62,98.725,74.786,75.20227272727274,72.6339393939394,72659.51800000001,130697.64136363634,136874.6228787879,96.2658,178.26122727272724,191.33159090909095
2025-11-14,SEKURITIND,INE068B01017,BSE,112.5,67.06,1869862.5,2782.469,72.62,72.0009090909091,72.02242424242424,5119393.0,3258455.529545455,4258051.44621212,6596.8754,4631.026000000001,6114.156484848485
2025-11-14,ARAVALIS,INE068C01015,BSE,3.97,100.0,4370.97,4.37,100.0,99.54409090909093,98.25999999999999,3826.9659999999994,17522.540454545455,9747.127424242424,3.6433999999999997,17.570090909090908,9.867287878787879
2025-11-14,CANTABIL,INE068L01024,NSE,258.65,60.18,25644888.849999998,42183.1015,49.386,48.344545454545454,40.751666666666665,30835948.45,18699424.238636363,14147781.479545455,47430.73794,33401.18718863636,30345.085360606063
2025-11-14,GLAND,INE068V01023,NSE,1830.0,49.94,61579500.0,123348.31940000001,53.888,55.58363636363637,57.84848484848485,72607691.75999999,130821732.42272729,201328276.40454546,131862.68268,230260.29030454543,335889.0398030303
2025-11-14,ANUPAM,INE069B01023,BSE,2.59,57.36,2302007.54,3925.826,83.036,79.85818181818182,86.27424242424243,1226481.1979999999,551515.2059090909,508337.52242424246,1515.788,695.6766363636364,593.5068787878789
2025-11-14,SURAJ,INE069E01019,BSE,293.7,100.0,1092270.3,1087.054,100.0,100.0,100.0,1664199.23,4180805.5363636357,2954917.701515151,1681.398,4158.085954545454,2941.7168636363635
2025-11-14,EMBDL,INE069I01010,NSE,84.22,45.11,177555972.8,394378.28772,48.129999999999995,47.228636363636376,44.91287878787879,230499078.206,181873530.67772725,193581830.8277273,484504.87289199996,386352.1700413636,443259.2526042424
2025-09-08,WORL,INE06CG01019,BSE,7.2,100.0,2453961.6,2463.477,100.0,100.0,100.0,1100954.092,1100954.092,1100954.092,1100.9442000000001,1100.9442000000001,1100.9442000000001
2025-11-10,SATAGRI,INE06DM01015,BSE,30.13,100.0,15065.0,15.413,100.0,100.0,100.0,4299.2,142616.88888888888,142616.88888888888,4.2604,142.5622222222222,142.5622222222222
2025-11-14,ECOSMOBLTY,INE06HJ01020,NSE,237.96,37.4,73431838.44,197175.98766999997,37.54,47.38409090909091,48.11106060606061,88762431.00600001,27657375.189999998,18157004.417727277,493416.226102,127690.70622772728,62298.01901030303
2025-11-14,VRFILMS,INE06LG01010,BSE,15.25,100.0,9622.75,9.489,100.0,100.0,97.00681818181816,27446.93,40242.23499999999,61613.41318181818,26.4366,39.068045454545455,69.42586363636364
2025-11-14,NATURAL,INE06MM01016,BSE,5.09,62.35,916093.11,1497.029,79.604,82.21727272727271,79.58818181818181,1716091.8539999998,740307.4281818182,1642801.038181818,2015.6026000000002,853.2060454545456,2227.053833333333
2025-11-14,INDIQUBE,INE06ST01018,NSE,220.6,50.19,4418176.8,8732.50593,56.657999999999994,63.20954545454546,50.95257575757575,22954515.194,15849294.641363634,35238688.16530303,44155.372956,24973.720818636368,82339.85213681818
2025-11-14,EVANS,INE06TD01010,BSE,145.3,77.78,1017100.0000000001,1285.9,77.04799999999999,90.63863636363637,96.61761904761904,2215900.0,1448963.6363636365,1079718.253968254,3366.0800000000004,1770.3022727272728,1195.0396825396826
2025-11-14,LAXMIINDIA,INE06WU01026,NSE,137.12,39.99,48994347.2,126193.25917,44.49399999999999,40.689090909090915,32.09515151515152,10764412.253999999,14342315.277727274,66934616.617878795,23389.842210000003,36292.645365,359985.5157356061
2025-11-14,GEMAROMA,INE06XZ01023,NSE,187.59,51.15,62979965.88,124991.92145000001,45.032000000000004,46.81636363636364,41.91648148148148,27241424.756,24268720.24772727,74843983.08555555,60190.845858,64988.933430454555,198993.40013055556
2025-11-14,TRANSPACT,INE06YD01010,BSE,173.2,100.0,433000.0,422.275,100.0,97.72727272727273,98.21428571428571,95565.0,695855.6818181818,609201.7857142857,95.565,656.8613636363638,576.5276785714285
2025-11-14,SHANTIGOLD,INE06ZD01017,NSE,227.62,47.63,35801439.32,75187.46942000001,39.214,46.294999999999995,42.49727272727273,68169387.844,110265256.97363637,111594015.28863636,179699.080466,258549.34529909093,342099.5230707575
2025-11-14,SHREECEM,INE070A01015,NSE,26700.0,66.58,322963200.0,485904.805,63.501999999999995,53.32636363636364,56.93590909090909,400534574.0,374233352.5,514537416.5151515,617984.8269999999,691285.0347727272,868296.6161363636
2025-08-18,COMPINFO,INE070C01037,BSE,2.56,100.0,1280.0,1.28,100.0,100.0,100.0,1280.0,1280.0,1280.0,1.28,1.28,1.28
2025-11-14,JAICORPLTD,INE070D01027,NSE,149.49,29.19,20442309.03,69862.44983,30.288,26.179090909090906,26.86227272727272,48186842.802,87342790.25954545,100474175.36227274,157876.370442,399732.72156818176,692181.4158762122
2025-11-14,INSECTICID,INE070I01018,NSE,666.9,69.72,7137163.8,10198.69585,57.172000000000004,61.33090909090909,54.772727272727266,11894454.819999998,9005924.774999999,18052170.706060603,21756.07294,15074.595472727273,42157.55043939393
2025-11-07,APIS,INE070K01014,BSE,1045.65,100.0,1045.65,1.045,100.0,100.0,100.0,905.5,40918.09761904762,40918.09761904762,0.905,40.91766666666666,40.91766666666666
2025-11-14,BILVYAPAR,INE071A01013,NSE,11.29,97.8,13051.24,13.07749,83.756,82.58500000000001,79.20390243902439,57775.776,73687.42454545455,137114.37219512195,73.12086000000001,92.13299863636365,178.3830312195122
2025-11-14,MENONBE,INE071D01033,NSE,116.61,52.8,2298499.71,4330.8109699999995,58.408,58.38272727272727,56.091818181818184,2130915.492,2757430.6531818183,3550633.742424242,3703.6430740000005,5152.250739090909,6933.02400060606
2025-11-14,UGARSUGAR,INE071E01023,NSE,41.05,57.48,2559631.6999999997,4455.94303,60.065999999999995,63.48181818181819,60.42727272727273,2822156.0420000004,2654555.1131818187,3585046.595,4861.8830179999995,4294.280407727273,6460.953014696969
2025-11-14,APCL,INE071F01012,NSE,125.79,59.85,215100.90000000002,355.64018,70.07000000000001,65.90999999999998,64.48962962962963,377935.592,403433.3563636364,458409.40703703713,563.20569,646.6175172727271,750.8843696296295
2025-10-13,807IHFCL27,INE071G07702,BSE,102214.0,100.0,201872650.0,201872.65,100.0,100.0,100.0,201872650.0,201872650.0,201872650.0,201872.65,201872.65,201872.65
2025-09-22,781IHFCL28,INE071G07793,BSE,104928.0,100.0,262320000.0,262320.0,100.0,100.0,100.0,262320000.0,262320000.0,262320000.0,262320.0,262320.0,262320.0
2025-08-04,75IHFCL30,INE071G08AI8,BSE,480000.0,100.0,2880000.0,2880.0,100.0,100.0,100.0,2880000.0,2880000.0,2880000.0,2880.0,2880.0,2880.0
2025-11-14,EPIGRAL,INE071N01016,NSE,1507.7,58.64,14327673.1,24490.0759,48.093999999999994,58.33454545454546,56.9940909090909,52936642.95999999,22510392.94090909,22855484.656060606,122397.20161999999,45187.52306818182,42767.0665030303
2025-11-14,TTFL,INE071Y01013,BSE,328.0,100.0,908560.0,915.794,100.0,100.0,100.0,4165490.35,4023846.013636364,4532663.943181818,4112.1178,3991.7160909090917,4495.567651515151
2025-10-10,ISWL,INE072A01029,BSE,14.01,100.0,3001768.59,3001.768,100.0,100.0,99.79108695652175,32718719.169999998,17394495.966363635,19849977.86,32646.6896,17359.719818181817,19837.893173913042
2025-11-14,INDIAHOMES,INE072A01029,BSE,11.31,100.0,1310942.1,1310.942,100.0,100.0,100.0,19974672.69,8530661.346666668,8530661.346666668,19987.319199999998,8556.033285714284,8556.033285714284
2025-11-14,AEIM,INE072B01027,BSE,186.9,100.0,30821305.2,30447.09,100.0,100.0,90.79848484848486,37654703.6,12002302.950000001,8796224.941212121,37625.95839999999,11968.311636363638,9345.273227272726
2025-11-14,AMBARPIL,INE072V01017,BSE,296.0,58.99,86432.0,143.157,79.79799999999999,79.915,92.24272727272728,527237.04,437666.8772727272,492784.83712121216,624.2428,521.3728636363636,525.1961969696971
2025-11-14,KRIFILIND,INE073A01019,BSE,4.78,100.0,406.3,0.415,100.0,100.0,100.0,1568.9080000000001,1122.5100000000002,1122.5100000000002,1.5688,1.1222857142857143,1.1222857142857143
2025-11-14,SUNDRMBRAK,INE073D01013,NSE,748.05,79.21,1137036.0,1434.1616999999999,67.134,77.19636363636363,70.65151515151517,1884309.0399999998,1267242.9954545454,1155155.7128787881,3323.01146,1797.630281818182,1654.905109090909
2025-11-14,ASALCBR,INE073G01016,NSE,981.4,53.68,76481483.39999999,143618.1322,37.446,43.225909090909084,50.68121212121212,67516808.74,68415646.98636363,33687896.84242424,192963.18506,324810.23180681816,129045.33652045454
2025-08-18,ISHWATR,INE073I01012,BSE,4.78,100.0,478.0,0.478,100.0,100.0,100.0,478.0,478.0,478.0,0.478,0.478,0.478
2025-11-14,SONACOMS,INE073K01018,NSE,485.6,41.33,191912033.60000002,461519.71945,54.036,48.70045454545455,53.44303030303031,385539604.56000006,543485878.534091,864235575.630303,703538.4374399999,1237068.2615590908,1632292.7409946972
2025-11-10,COMSYN,INE073V01015,NSE,151.19,29.71,24913239.39,88308.78095,51.818000000000005,42.219545454545454,41.5136923076923,9162031.414,6862778.734999999,11106129.945846152,23078.558972,20991.73754409091,36892.01907830769
2025-11-14,PRAJIND,INE074A01025,NSE,331.4,58.99,122525207.99999999,206958.03905000002,48.092000000000006,48.46590909090909,47.499848484848485,149054067.76000002,104186691.26363637,148095462.31893942,283517.73347,214405.19552499996,358343.0151378787
2025-11-14,PARACABLES,INE074B01023,NSE,39.73,46.61,51442841.029999994,111448.52051,51.903999999999996,55.00181818181818,53.90787878787878,14472163.235999998,13965570.557727272,18306950.371515155,26984.762961999997,25396.971526363635,34239.31085454545
2025-11-14,HINDADH,INE074C01013,BSE,307.0,85.71,200778.0,232.264,71.512,77.92318181818183,79.63636363636365,210204.91,253458.4386363637,379004.0340909091,298.5052,334.11540909090905,476.10421212121213
2025-11-14,SARTHAKIND,INE074H01012,BSE,35.25,58.9,111143.25,189.748,87.398,94.44318181818181,98.14772727272727,37961.166,69188.82363636362,96081.3440909091,39.3,74.51904545454543,97.41893939393937
2025-11-14,WIPRO,INE075A01022,NSE,244.37,57.09,954492847.21,1666547.92616,56.814,53.31909090909091,50.945303030303045,1185918307.698,1305969021.7377274,1125986756.0869696,2046801.8347119999,2460627.1824422725,2184541.371234394
2025-11-14,GMBREW,INE075D01018,NSE,1197.3,22.94,93152334.6,408888.028,18.876,12.355454545454542,40.195,120322064.44000001,289602853.17045456,118686571.2068182,652903.8495400001,3119983.349631818,1207755.325462879
2025-11-14,SARTHAKGL,INE075H01019,BSE,55.79,100.0,669.48,0.669,100.0,100.0,100.0,14788.789999999999,288597.2440909091,163309.75051282046,14.7882,289.65718181818187,163.90748717948716
2025-11-14,HCG,INE075I01017,NSE,739.85,77.12,145598780.75,189701.96719999998,60.92,58.84318181818182,55.23515151515151,95900585.08000001,192979188.62727275,129350307.75833333,146800.20454,289112.76114545454,212599.8327348485
2025-11-14,ANVRDHI,INE075K01013,BSE,11.28,93.7,774123.84,850.285,83.488,90.72045454545456,85.67181818181818,636472.9400000001,282061.5449999999,766709.3900000001,764.9664,325.67272727272723,847.9130757575757
2025-11-14,SIYSIL,INE076B01028,NSE,790.15,41.54,36772000.699999996,88146.12725,39.81,47.43500000000001,48.45257575757576,61848189.48,56282943.31136363,32288286.48030303,162297.37964,174180.45854772723,87900.04559318181
2025-11-14,IFBAGRO,INE076C01018,NSE,1543.3,24.39,32267316.4,132514.04809999999,25.035999999999998,31.44909090909091,46.672666666666665,60780077.82000001,47789605.325,26060377.63111111,250866.35358000002,219194.46797727272,113335.78300777779
2025-11-14,GAGAN,INE076D01016,BSE,24.55,83.51,58821.8,76.213,76.34400000000001,93.62818181818183,97.87606060606062,60324.28199999999,40510.73227272727,34707.48545454546,77.828,45.2210909090909,36.26177272727273
2025-11-07,11RDCCL28,INE076I07020,BSE,99500.0,100.0,199000.0,199.0,100.0,100.0,100.0,316005.71199999994,279469.93,279469.93,315.90999999999997,279.39016666666663,279.39016666666663
2025-11-10,11RDCCIL28,INE076I07038,BSE,97334.55,100.0,292003.65,292.002,100.0,100.0,100.0,394748.486,296648.30374999996,296648.30374999996,394.7482,296.648125,296.648125
2025-11-14,ZODJRDMKJ,INE077B01018,BSE,44.57,75.85,553069.13,743.203,86.78599999999999,81.85000000000001,90.42742424242424,556333.3600000001,402497.90000000014,528792.395909091,633.067,489.83581818181824,590.1542272727272
2025-11-14,GOCLCORP,INE077F01035,NSE,326.45,58.4,8262123.05,14301.6071,58.50599999999999,56.71500000000001,52.968939393939394,7468923.17,9367515.645454545,18939530.276515152,12862.89209,16883.60517954545,38551.96601136364
2025-11-14,THACKER,INE077P01034,BSE,1631.8,66.67,16318.0,24.278,77.31800000000001,85.52772727272726,94.14030303030302,60594.12000000001,66647.19318181818,119873.25303030302,73.0386,84.47236363636364,127.1080606060606
2025-11-14,PGFOILQ,INE078D01012,BSE,217.15,89.81,553081.05,617.379,69.752,77.86863636363636,79.68045454545452,983085.1300000001,2624569.479545455,1823853.1787878785,1516.1488000000002,3441.6240000000003,2345.3079696969703
2025-11-14,ARCHITORG,INE078I01011,BSE,44.0,68.87,152900.0,223.828,78.914,73.60681818181818,74.39424242424244,426654.13000000006,426340.36227272724,597806.1471212121,563.4618,609.8990454545456,828.3387727272728
2025-11-14,KRRAIL,INE078T01026,BSE,37.65,77.26,1080780.9,1385.397,66.976,69.99181818181818,68.68500000000002,1635363.8280000002,1718353.2909090908,5166273.625,2457.0976,2545.4822727272726,8097.419348484849
2025-11-14,VIKRAMSOLR,INE078V01014,NSE,317.05,47.68,89187750.25,187162.13725,38.748000000000005,39.346363636363634,34.965185185185184,82731287.12,230024189.2840909,583533333.1111112,215853.45893999998,703650.3692613636,2174513.121576852
2025-11-14,AMBUJACEM,INE079A01024,NSE,563.2,58.58,357025996.8,608870.5682999999,49.174,53.720454545454544,54.88484848484848,334512102.38,506091544.20454556,788536622.060606,686388.03722,991950.6495977272,1409087.7886272727
2025-11-14,KEL,INE079C01012,BSE,32.5,99.77,71175.0,73.126,100.0,100.0,99.41311475409836,1515.1480000000001,3931.9281818181826,5947.6981967213105,1.5494,3.951409090909091,6.262868852459018
2025-11-14,GATEWAY,INE079J01017,NSE,60.58,67.72,29504398.56,43458.78127000001,64.91600000000001,59.38863636363637,56.966818181818184,24641404.384,25979083.474090908,31735356.251666665,37861.050912,45195.883860909096,55413.83580409091
2025-11-14,IYKOTHITE,INE079L01013,BSE,11.97,100.0,135081.45,136.373,100.0,100.0,99.13050000000001,56197.34399999998,71602.52181818182,168465.334,57.627600000000015,72.77359090909091,185.86665000000002
2025-11-14,HEMACEM,INE07BK01011,BSE,51.46,80.05,30361.4,37.656,78.71000000000001,87.45500000000001,84.3830303030303,42155.168,53231.3590909091,75063.78424242424,52.256600000000006,62.4354090909091,91.31812121212123
2025-11-13,SHPLPUNE,INE07G501017,BSE,814.0,100.0,2442.0,2.438,94.65199999999999,86.90090909090908,88.01777777777778,89928.56999999999,186182.8568181818,133439.17460317464,94.82140000000001,238.83377272727276,174.64652380952387
2025-11-14,SGFRL,INE07GA01011,BSE,109.5,78.12,2053125.0,2655.487,79.68199999999999,79.00545454545454,84.2471875,994260.0,732472.1590909091,955433.7890625,1321.6572,1031.698090909091,1199.7970625
2025-09-16,125KSPL25A,INE07HK07734,BSE,33430.19,100.0,33430.19,33.43,100.0,100.0,100.0,149619.35,149619.35,149619.35,149.619,149.619,149.619
2025-11-11,125KSL25A,INE07HK07734,BSE,33333.0,100.0,33333.0,33.333,100.0,100.0,100.0,33430.19,33430.19,33430.19,33.43,33.43,33.43
2025-11-07,1020KSL25,INE07HK07742,BSE,33133.0,100.0,33133.0,33.133,100.0,100.0,100.0,33133.0,33133.0,33133.0,33.133,33.133,33.133
2025-10-03,1030KSPL26,INE07HK07783,BSE,66000.0,100.0,132000.0,132.0,89.142,85.97363636363637,85.97363636363637,197747.0,119933.4418181818,119933.4418181818,234.31439999999998,154.6814545454545,154.6814545454545
2025-11-13,1030KSL26,INE07HK07783,BSE,66552.0,100.0,133104.0,133.104,100.0,100.0,100.0,264048.096,207205.78285714285,207205.78285714285,264.32800000000003,207.40571428571428,207.40571428571428
2025-10-07,1095KSPL26,INE07HK07791,BSE,99450.0,100.0,99450.0,99.45,80.0,86.36363636363636,86.36363636363636,356996.0,225740.39,225740.39,376.9314,243.79172727272726,243.79172727272726
2025-11-13,1095KSL26,INE07HK07791,BSE,99500.0,100.0,199000.0,198.833,90.0,83.92857142857143,83.92857142857143,219083.27999999997,212603.50999999998,212603.50999999998,238.8832,295.81842857142857,295.81842857142857
2025-10-01,1065KSPL26,INE07HK07809,BSE,99302.0,100.0,99302.0,99.302,100.0,100.0,100.0,158278.028,192169.04466666665,192169.04466666665,158.2778,191.97886666666668,191.97886666666668
2025-11-13,1065KSL26,INE07HK07809,BSE,99500.0,100.0,99500.0,99.5,100.0,97.5,97.5,199726.712,239467.45700000002,239467.45700000002,199.5268,248.9625,248.9625
2025-10-06,1040KSPL27,INE07HK07817,BSE,99002.5,100.0,198005.0,198.005,100.0,100.0,100.0,217905.0,703045.8215789474,703045.8215789474,217.90479999999997,708.491894736842,708.491894736842
2025-11-10,1040KSL27,INE07HK07817,BSE,99973.0,100.0,299919.0,299.945,100.0,100.0,100.0,457223.44000000006,388452.17363636364,388452.17363636364,460.9188000000001,389.9876363636364,389.9876363636364
2025-10-07,1065KSPL27,INE07HK07825,BSE,99228.79,100.0,1091516.69,1091.516,100.0,100.0,100.0,396053.708,374753.3911111111,374753.3911111111,395.7254,374.74544444444444,374.74544444444444
2025-11-14,1065KSL27,INE07HK07825,BSE,99859.0,100.0,199718.0,199.718,100.0,98.10374999999999,98.10374999999999,338261.33999999997,578582.63,578582.63,338.36039999999997,605.9196875,605.9196875
2025-11-14,ZAGGLE,INE07K301024,NSE,392.35,50.74,171053221.85000002,335012.052,42.132,45.81727272727273,47.49075757575758,276024263.43,167162792.82954547,150530450.97651517,820708.4993200001,419840.8334954545,360708.4304227273
2025-11-13,DMR,INE07L501010,BSE,49.05,100.0,956475.0,983.326,96.756,95.67772727272727,98.17134615384614,950640.6,448631.1818181818,912123.5192307692,1115.4544,512.0122727272726,940.8627307692307
2025-11-14,EASEMYTRIP,INE07O001026,NSE,7.95,58.12,29965990.650000002,51530.56395,48.96,49.61954545454545,47.23772727272728,32564412.824,35159332.35545455,52191664.041363634,68116.44226000001,106785.9081931818,136217.9063210606
2025-11-14,NDRAUTO,INE07OG01012,NSE,890.25,49.14,5537355.0,11306.72205,49.038,51.56272727272728,47.27151515151516,21093740.049999997,12640093.25681818,18832075.099999998,41895.99559,35285.663288636366,47073.71454242424
2025-11-14,SYTIXSE,INE07P301011,BSE,18.2,100.0,19765.2,19.797,100.0,100.0,100.0,97954.958,179513.9277272727,207758.26703125,96.9958,180.07672727272728,208.38037500000002
2025-11-14,CBPL,INE07QQ01016,BSE,39.95,100.0,39950.0,39.95,88.0,93.7218181818182,93.7218181818182,67270.0,520703.63636363635,520703.63636363635,95.16799999999999,566.8445454545455,566.8445454545455
2025-11-14,SUPRIYA,INE07RO01027,NSE,789.7,41.42,86435034.10000001,208085.27085,44.964,47.516818181818174,51.671818181818175,155797973.05,117448732.69545458,91655641.17575759,411814.59767,301087.15161136363,201175.44560833334
2025-11-14,PAVNAIND,INE07S101038,NSE,36.24,58.16,12688131.360000001,22010.9505,65.39000000000001,65.56636363636363,60.279848484848486,15872933.99,11846284.444090908,7611882.538939394,23702.530710000003,16502.72973954546,13296.836945454548
2025-11-14,RBA,INE07T201019,NSE,63.01,65.63,75317932.33,115337.85681999999,63.636,56.06227272727272,55.071969696969695,73719137.428,50520123.423181824,59786288.700757585,118241.980862,90036.17123909091,113765.85515590908
2025-11-14,IRMENERGY,INE07U701015,NSE,316.0,38.24,9168740.0,23870.2555,30.508,32.48863636363637,39.22681818181818,17835734.71,12863317.329545455,34077325.98409091,92227.29633000001,51205.81274318181,251475.32943712123
2025-11-14,POWERINDIA,INE07Y701011,NSE,21466.0,35.94,479421644.0,1334017.951,28.994,35.33545454545454,40.165757575757574,1203082848.4,892970684.4090909,1214807743.8333333,4294350.4804,3236339.665136364,2912087.358454545
2025-11-14,WEIZMANIND,INE080A01014,NSE,105.8,85.41,16716.399999999998,19.71834,60.843999999999994,71.6986363636364,71.49272727272727,197578.25999999998,210215.9945454546,287408.5827272727,348.81197000000003,318.31798727272724,657.0304445454545
2025-11-14,KOHINOOR,INE080B01012,NSE,29.97,40.66,3319327.35,8131.674889999999,48.406,51.445454545454545,46.276060606060604,683887.002,710243.4504545453,868328.9510606062,1456.880276,1443.951508181818,1999.2365171212118
2025-11-14,SYBLY,INE080D01042,BSE,1.86,91.83,29274.54,31.804,97.692,99.47545454545455,97.95166666666665,39958.242000000006,22484.373181818184,65378.83893939394,41.735200000000006,22.70568181818182,70.30580303030303
2025-11-14,CONTILI,INE080G01029,BSE,31.15,100.0,237331.84999999998,234.165,77.35,76.59681818181816,76.45500000000001,1036167.0320000002,660168.5972727273,286216.75499999995,1543.6726000000003,1044.0000454545454,435.59522727272724
2025-11-14,LLOYDSENT,INE080I01025,NSE,65.21,47.9,15601427.29,32760.92283,46.788,51.25136363636364,46.91015151515151,31719549.174000002,42463187.12818182,115249979.27393939,71288.308472,82662.06964454547,241063.83971787876
2025-11-14,TATASTEEL,INE081A01020,NSE,174.26,44.93,3002182124.02,6669935.05864,38.397999999999996,45.53363636363636,47.474242424242426,1805991812.3,1943254638.6413636,1952493492.9386365,5491912.419984,4501886.987082273,4190178.65375909
2025-11-10,CARNATIN,INE081B01028,BSE,35.98,100.0,19537.14,19.537,100.0,100.0,100.0,62984.82400000001,33545.454,33545.454,61.5132,32.7785,32.7785
2025-11-14,KANCHI,INE081G01019,BSE,368.2,87.0,7786693.6,8959.025,91.926,87.36545454545454,79.84242424242424,822664.8,512313.0181818183,1065013.0515151515,1005.765,618.8690454545454,1417.754787878788
2025-11-14,KOPRAN,INE082A01010,NSE,142.87,40.52,12899875.17,31768.15336,47.982,53.92181818181817,52.69075757575758,20644467.479999997,10963897.791363636,16479549.197424242,58061.81497800001,24479.358448636358,35659.41186712121
2025-11-14,MACPLASQ,INE082B01018,BSE,334.3,100.0,591711.0,583.039,100.0,100.0,89.69318181818181,1691885.0399999998,1549901.2249999999,1829678.708333333,1701.8817999999999,1555.9125,2467.5904848484847
2025-11-14,PATELSAI,INE082C01024,BSE,240.9,88.31,1094167.8,1243.496,83.492,81.13772727272728,79.6890909090909,5712538.35,2657182.5886363634,3220622.5553030297,7202.326800000001,3336.9895,4140.991303030302
2025-10-15,WEWIN,INE082W01014,NSE,74.07,21.52,8636710.139999999,40427.238119999995,30.554000000000002,63.31181818181819,69.45734693877552,3904410.902,1123727.9404545454,642732.698367347,16777.754512,4314.076840000001,2134.9300430612248
