DATE,SYMBOL,DELIV_QTY,DELIV_PER
21012026,544378,0000000000003000,060.00
21012026,544379,0000000000021546,090.22
21012026,544380,0000000000002301,100.00
21012026,544381,0000000000022800,082.61
21012026,544382,0000000000003353,073.32
21012026,544383,0000000000038400,082.05
21012026,544384,0000000002485729,054.46
21012026,544385,0000000000002412,077.58
21012026,544386,0000000000000233,100.00
21012026,544387,0000000000023000,065.71
21012026,544388,0000000000002000,100.00
21012026,544389,0000000000018812,052.94
21012026,544390,0000000000010027,040.73
21012026,544391,0000000000018000,100.00
21012026,544392,0000000000002000,100.00
21012026,544393,0000000000004800,100.00
21012026,544394,0000000000002179,083.04
21012026,544395,0000000000127726,079.79
21012026,544396,0000000000000138,041.95
21012026,544397,0000000000078749,043.80
21012026,544398,0000000000012000,100.00
21012026,544399,0000000000006000,100.00
21012026,544400,0000000000002000,050.00
21012026,544401,0000000000000020,083.33
21012026,544402,0000000000009885,086.68
21012026,544403,0000000000110841,043.01
21012026,544404,0000000000006709,100.00
21012026,544405,0000000000235378,035.92
21012026,544406,0000000000018000,100.00
21012026,544407,0000000000025128,047.77
21012026,544408,0000000000005102,031.21
21012026,544409,0000000000009000,090.00
21012026,544410,0000000000005492,036.75
21012026,544411,0000000000009418,059.02
21012026,544412,0000000000216000,098.63
21012026,544413,0000000000013344,066.91
21012026,544414,0000000000001926,079.36
21012026,544415,0000000000001502,099.40
21012026,544416,0000000000001945,099.49
21012026,544417,0000000000002400,066.67
21012026,544418,0000000000013163,041.78
21012026,544419,0000000000027064,052.62
21012026,544420,0000000000007391,033.15
21012026,544421,0000000000007133,060.23
21012026,544422,0000000000004800,057.14
21012026,544423,0000000000002034,075.90
21012026,544424,0000000000003427,058.11
21012026,544425,0000000000014400,046.15
21012026,544427,0000000000002071,089.77
21012026,544428,0000000000014400,100.00
21012026,544429,0000000000052785,056.39
21012026,544430,0000000000082341,049.07
21012026,544431,0000000000004000,100.00
21012026,544432,0000000000003819,057.48
21012026,544433,0000000000019200,100.00
21012026,544434,0000000000035200,064.71
21012026,544435,0000000000031200,086.67
21012026,544436,0000000000004800,100.00
21012026,544437,0000000000004800,080.00
21012026,544438,0000000000002047,006.34
21012026,544439,0000000000014207,062.24
21012026,544440,0000000000040500,078.26
21012026,544441,0000000000032000,076.92
21012026,544442,0000000000035400,080.82
21012026,544443,0000000000003234,067.96
21012026,544444,0000000000009600,072.73
21012026,544445,0000000000013000,100.00
21012026,544446,0000000000012667,061.47
21012026,544447,0000000000001059,062.96
21012026,544448,0000000000001944,075.52
21012026,544449,0000000000004245,048.96
21012026,544450,0000000000000777,059.72
21012026,544451,0000000000018800,088.68
21012026,544452,0000000000004000,100.00
21012026,544453,0000000000018000,076.92
21012026,544454,0000000000000869,089.77
21012026,544455,0000000000003695,044.65
21012026,544456,0000000000339833,059.79
21012026,544457,0000000000024234,058.39
21012026,544458,0000000000085500,070.66
21012026,544459,0000000000020072,011.62
21012026,544460,0000000000001600,100.00
21012026,544461,0000000000000517,071.31
21012026,544463,0000000000001200,100.00
21012026,544464,0000000000010000,062.50
21012026,544465,0000000000017570,069.42
21012026,544466,0000000000001555,044.06
21012026,544467,0000000000358374,065.46
21012026,544468,0000000000002400,066.67
21012026,544469,0000000000025445,039.71
21012026,544470,0000000000003207,047.55
21012026,544471,0000000000016000,088.89
21012026,544473,0000000000055598,035.12
21012026,544474,0000000000011200,087.50
21012026,544475,0000000000012000,100.00
21012026,544476,0000000000009861,064.67
21012026,544477,0000000000025117,052.95
21012026,544478,0000000000000300,096.77
21012026,544479,0000000000001382,063.34
21012026,544480,0000000000089580,046.80
21012026,544481,0000000000007702,065.47
21012026,544482,0000000000004000,080.00
21012026,544483,0000000000022800,090.48
21012026,544484,0000000000003146,038.61
21012026,544485,0000000000011810,046.32
21012026,544486,0000000000001421,100.00
21012026,544487,0000000000052065,045.85
21012026,544488,0000000000328578,030.73
21012026,544489,0000000000006000,100.00
21012026,544490,0000000000025651,022.62
21012026,544491,0000000000013423,042.42
21012026,544492,0000000000001645,057.38
21012026,544493,0000000000000288,062.74
21012026,544494,0000000000004800,100.00
21012026,544495,0000000000009600,100.00
21012026,544496,0000000000045049,028.68
21012026,544497,0000000000009877,065.15
21012026,544498,0000000000004800,100.00
21012026,544499,0000000000000649,096.01
21012026,544500,0000000000022000,073.33
21012026,544501,0000000000029000,085.29
21012026,544502,0000000000002383,091.13
21012026,544503,0000000000015000,100.00
21012026,544504,0000000000009600,082.76
21012026,544505,0000000000050000,080.65
21012026,544506,0000000000000600,100.00
21012026,544507,0000000000045977,063.12
21012026,544508,0000000000002400,100.00
21012026,544509,0000000000001600,100.00
21012026,544510,0000000000011200,100.00
21012026,544511,0000000000009600,100.00
21012026,544512,0000000000042617,051.20
21012026,544513,0000000000003522,078.04
21012026,544514,0000000000019200,066.67
21012026,544515,0000000000156833,044.16
21012026,544516,0000000000093000,060.78
21012026,544517,0000000000006734,100.00
21012026,544518,0000000000097600,100.00
21012026,544519,0000000000006956,075.63
21012026,544520,0000000000003600,100.00
21012026,544521,0000000000025808,032.12
21012026,544522,0000000000000040,080.00
21012026,544523,0000000000001821,033.38
21012026,544524,0000000000132800,072.49
21012026,544525,0000000000022856,047.28
21012026,544526,0000000000002889,053.38
21012026,544527,0000000000010296,052.42
21012026,544528,0000000000010816,060.24
21012026,544529,0000000000026000,100.00
21012026,544530,0000000000026924,032.90
21012026,544531,0000000000040800,074.73
21012026,544532,0000000000003521,050.19
21012026,544533,0000000000007920,066.58
21012026,544534,0000000000008572,031.63
21012026,544535,0000000000020800,100.00
21012026,544536,0000000000000071,063.39
21012026,544537,0000000000032807,029.74
21012026,544538,0000000000010000,062.50
21012026,544539,0000000000088000,100.00
21012026,544540,0000000000017593,031.21
21012026,544541,0000000000010200,080.95
21012026,544542,0000000000020000,068.97
21012026,544543,0000000000008817,070.03
21012026,544544,0000000000002400,066.67
21012026,544545,0000000000004760,052.89
21012026,544546,0000000000025200,070.00
21012026,544547,0000000000006060,048.24
21012026,544548,0000000000041600,050.98
21012026,544549,0000000000009000,100.00
21012026,544550,0000000000019497,039.14
21012026,544552,0000000000007200,100.00
21012026,544553,0000000000044800,100.00
21012026,544554,0000000000004000,100.00
21012026,544555,0000000000010800,100.00
21012026,544556,0000000000003200,100.00
21012026,544557,0000000000009450,045.62
21012026,544558,0000000000017427,049.70
21012026,544559,0000000000014400,090.00
21012026,544560,0000000000012000,100.00
21012026,544561,0000000000084000,073.68
21012026,544562,0000000000009376,040.98
21012026,544563,0000000000012000,100.00
21012026,544564,0000000000002836,071.38
21012026,544565,0000000000012000,054.55
21012026,544566,0000000000030000,100.00
21012026,544568,0000000000088800,058.27
21012026,544569,0000000000562829,042.90
21012026,544570,0000000000002268,050.76
21012026,544572,0000000000000245,066.22
21012026,544574,0000000000126557,055.17
21012026,544575,0000000000013000,081.25
21012026,544576,0000000000247028,087.43
21012026,544577,0000000000000137,078.74
21012026,544578,0000000000002282,030.34
21012026,544579,0000000000000068,073.12
21012026,544580,0000000000080934,046.66
21012026,544581,0000000000002219,099.95
21012026,544582,0000000000022800,079.17
21012026,544583,0000000000043158,060.49
21012026,544584,0000000000003000,100.00
21012026,544585,0000000000014000,087.50
21012026,544586,0000000000252006,082.90
21012026,544587,0000000000003175,041.54
21012026,544588,0000000000000005,100.00
21012026,544594,0000000000006000,100.00
21012026,544595,0000000000003014,060.47
21012026,544596,0000000000018000,083.33
21012026,544597,0000000000004593,032.87
21012026,544598,0000000000006591,094.20
21012026,544599,0000000000002806,042.24
21012026,544600,0000000000015596,017.07
21012026,544601,0000000000014778,068.00
21012026,544603,0000000001167313,025.20
21012026,544604,0000000000454835,098.95
21012026,544605,0000000000054797,084.86
21012026,544606,0000000000055410,045.44
21012026,544607,0000000000003600,075.00
21012026,544608,0000000000100729,045.16
21012026,544609,0000000000195981,042.91
21012026,544610,0000000000060600,078.29
21012026,544611,0000000000010800,100.00
21012026,544612,0000000000049263,056.86
21012026,544613,0000000000004419,051.27
21012026,544614,0000000000006514,039.29
21012026,544615,0000000000009635,100.00
21012026,544616,0000000000013000,092.86
21012026,544617,0000000000050742,034.90
21012026,544618,0000000000006816,100.00
21012026,544619,0000000000057639,086.65
21012026,544621,0000000000017000,089.47
21012026,544625,0000000000002400,100.00
21012026,544626,0000000000020000,052.63
21012026,544627,0000000000013000,065.00
21012026,544628,0000000000024000,070.59
21012026,544629,0000000000019000,086.36
21012026,544630,0000000000004800,044.44
21012026,544631,0000000000000180,100.00
21012026,544632,0000000000386598,052.01
21012026,544633,0000000000066184,044.31
21012026,544634,0000000000027323,018.32
21012026,544635,0000000000044800,071.79
21012026,544636,0000000000012000,100.00
21012026,544637,0000000000133200,043.61
21012026,544638,0000000000020404,065.40
21012026,544639,0000000000023146,050.32
21012026,544640,0000000000010800,075.00
21012026,544641,0000000000006600,073.33
21012026,544642,0000000000013204,017.06
21012026,544643,0000000000005000,062.50
21012026,544644,0000000000003504,039.38
21012026,544645,0000000000044215,044.06
21012026,544646,0000000000160000,100.00
21012026,544647,0000000000009721,027.93
21012026,544648,0000000000010000,100.00
21012026,544654,0000000000003559,086.59
21012026,544655,0000000000000125,100.00
21012026,544656,0000000000015600,081.25
21012026,544657,0000000000030000,089.29
21012026,544658,0000000000010151,025.93
21012026,544659,0000000000020000,062.50
21012026,544660,0000000000001300,057.45
21012026,544661,0000000000001641,072.10
21012026,544662,0000000000000090,100.00
21012026,544663,0000000000022000,053.66
21012026,544664,0000000000006630,030.86
21012026,544665,0000000000200000,100.00
21012026,544666,0000000000035306,046.09
21012026,544667,0000000000028800,096.00
21012026,544668,0000000000012000,054.05
21012026,544669,0000000000013200,064.71
21012026,544670,0000000000093600,083.42
21012026,544671,0000000000026000,063.41
21012026,544672,0000000000000983,059.29
21012026,544673,0000000000035200,100.00
21012026,544674,0000000000000029,100.00
21012026,544675,0000000000056000,100.00
21012026,544676,0000000000001600,100.00
21012026,544677,0000000000120000,100.00
21012026,544678,0000000017727876,044.06
21012026,544679,0000000000752683,039.66
21012026,544680,0000000000002400,100.00
21012026,544681,0000000003362000,100.00
21012026,544682,0000000000933600,100.00
21012026,555555,0000000000000398,060.95
21012026,570002,0000000000000011,100.00
21012026,570004,0000000000002275,082.67
21012026,570005,0000000000289065,060.09
21012026,590003,0000000000069592,031.92
21012026,590005,0000000000001453,061.96
21012026,590006,0000000000000285,087.96
21012026,590013,0000000000000720,046.78
21012026,590021,0000000000004638,032.26
21012026,590024,0000000000007961,038.15
21012026,590025,0000000000002292,087.88
21012026,590030,0000000000028583,047.54
21012026,590031,0000000000000706,083.75
21012026,590041,0000000000020378,051.47
21012026,590051,0000000000007484,061.10
21012026,590056,0000000000000104,093.69
21012026,590057,0000000000007633,100.00
21012026,590062,0000000000006224,078.86
21012026,590065,0000000000000012,048.00
21012026,590066,0000000000012917,060.67
21012026,590068,0000000000000354,089.17
21012026,590070,0000000000005053,084.36
21012026,590071,0000000000000707,033.60
21012026,590072,0000000000000328,099.09
21012026,590073,0000000000000241,048.98
21012026,590075,0000000000000241,100.00
21012026,590078,0000000000002740,041.74
21012026,590086,0000000000000313,037.17
21012026,590095,0000000007748277,053.98
21012026,590096,0000000000066654,075.44
21012026,590097,0000000000274664,068.14
21012026,590098,0000000001008575,044.42
21012026,590099,0000000000025457,057.74
21012026,590101,0000000000155096,053.73
21012026,590103,0000000000307829,062.19
21012026,590104,0000000000020843,049.83
21012026,590106,0000000000017281,056.60
21012026,590107,0000000000000207,026.74
21012026,590108,0000000000071595,038.00
21012026,590109,0000000000000451,049.94
21012026,590110,0000000000000060,050.00
21012026,590113,0000000000018323,068.99
21012026,590115,0000000000000477,082.10
21012026,590134,0000000000004411,060.71
21012026,590136,0000000000000708,076.96
21012026,590137,0000000000001126,088.94
21012026,590138,0000000000020390,069.06
21012026,590139,0000000000003360,089.17
21012026,590140,0000000037927452,059.23
21012026,590141,0000000000088337,056.34
21012026,590142,0000000000227149,083.60
21012026,590143,0000000000087209,095.30
21012026,590144,0000000000044046,072.43
21012026,590145,0000000005832669,052.67
21012026,590146,0000000000045685,060.87
21012026,590147,0000000000040874,068.86
21012026,590148,0000000000137925,088.29
21012026,590149,0000000000019459,082.14
21012026,590150,0000000000065007,087.97
21012026,590151,0000000000014445,060.64
21012026,590152,0000000000143527,078.65
21012026,590153,0000000000034305,081.37
21012026,751072,0000000000000569,100.00
21012026,800157,0000000000000020,100.00
21012026,800177,0000000000000900,100.00
