DATE,SYMBOL,DELIV_QTY,DELIV_PER
10022026,524598,0000000000000005,050.00
10022026,524602,0000000000002778,100.00
10022026,524606,0000000000014635,092.54
10022026,524614,0000000000030300,098.97
10022026,524622,0000000000024446,100.00
10022026,524624,0000000000001091,073.52
10022026,524628,0000000000000060,093.75
10022026,524632,0000000000781259,100.00
10022026,524634,0000000000004579,093.28
10022026,524636,0000000000005083,089.30
10022026,524640,0000000000007854,084.32
10022026,524642,0000000000013258,097.77
10022026,524648,0000000000002284,094.65
10022026,524654,0000000000000089,100.00
10022026,524661,0000000001727576,099.99
10022026,524663,0000000000026383,088.63
10022026,524667,0000000000000445,093.10
10022026,524669,0000000000000206,092.38
10022026,524675,0000000000031451,064.41
10022026,524687,0000000000075492,084.54
10022026,524703,0000000000002526,085.42
10022026,524709,0000000000014139,052.95
10022026,524711,0000000000006423,098.44
10022026,524715,0000000000031742,046.53
10022026,524717,0000000000004979,065.69
10022026,524731,0000000000000494,067.49
10022026,524735,0000000000023086,046.68
10022026,524742,0000000000009002,056.99
10022026,524743,0000000000072319,062.49
10022026,524748,0000000000000323,093.90
10022026,524752,0000000000002992,100.00
10022026,524768,0000000000004368,084.47
10022026,524774,0000000000000452,071.63
10022026,524790,0000000000000158,082.29
10022026,524804,0000000000115083,042.57
10022026,524808,0000000000000036,064.29
10022026,524816,0000000000015471,044.11
10022026,524818,0000000000000120,100.00
10022026,524820,0000000000005509,054.64
10022026,524824,0000000000000009,100.00
10022026,524828,0000000000002027,071.73
10022026,526001,0000000000011359,100.00
10022026,526025,0000000000004349,089.80
10022026,526027,0000000000009588,066.75
10022026,526043,0000000000001224,099.43
10022026,526071,0000000000036878,100.00
10022026,526073,0000000000001159,061.62
10022026,526075,0000000000004585,100.00
10022026,526081,0000000000001714,100.00
10022026,526095,0000000000000971,085.48
10022026,526115,0000000000003652,099.59
10022026,526117,0000000000000223,073.60
10022026,526125,0000000000002777,059.52
10022026,526133,0000000000000561,099.82
10022026,526137,0000000000003512,094.56
10022026,526139,0000000000070115,053.29
10022026,526143,0000000000005238,060.03
10022026,526159,0000000000017689,084.65
10022026,526161,0000000000001662,047.27
10022026,526169,0000000000009596,086.06
10022026,526173,0000000000036712,061.78
10022026,526179,0000000000003118,066.37
10022026,526187,0000000000000203,100.00
10022026,526193,0000000000003082,098.81
10022026,526211,0000000000008676,092.15
10022026,526217,0000000000001893,090.57
10022026,526225,0000000000000869,100.00
