DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,TOTAL_TURNOVER,VOLUME,VWAP,VWAP_1M,WHALE_DENSITY,WHALE_DENSITY_1M,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M
2026-08-18,SUNTV,INE424H01027,NSE,482.8,59.04,46258516.4,78484529.15,162286,483.6186063492846,496.5656299746516,25.238880248833595,21.163437962766956,12205.992091757389,False,43.974000000000004,52.59590909090909,49.97787878787879,134091087.47,87604010.78409089,91541683.22424243,13485.775252789705,10509.03590441083,9898.115637518269
2026-08-18,MILEFUR,INE424Z01011,BSE,23.14,0.0,0.0,694200.0,30000,23.14,25.81292857142857,3333.333333333333,3749.2060049312645,77133.33333333333,True,80.0,90.9090909090909,92.42424242424242,94056.0,446470.9090909091,604183.1818181818,95658.66666666666,96777.98680486181,111929.89357293035
2026-08-18,BCG,INE425B01027,NSE,9.29,58.81,36470607.68,62715649.67,6675094,9.395470636068946,9.700043235267172,888.3542720255523,972.1898680621317,8346.506477242481,True,47.3,52.76363636363637,50.93848484848485,36343019.848000005,24781039.392272733,38044630.3510606,11598.545617778285,9430.283753091366,11529.617861666902
2026-08-18,SRUSTEELS,INE425C01017,BSE,1.47,0.0,0.0,116464.0,82168,1.4173887644825236,1.4877486669912832,679.0743801652893,878.4394924704811,962.5123966942149,True,100.0,100.0,86.20712121212121,147923.248,153793.53272727272,197993.84242424244,1231.6175003936216,1306.8971839554576,1494.1099536588488
2026-08-17,FUTURSEC,INE425D01015,BSE,20.93,100.0,2804.62,2806.0,134,20.940298507462686,23.232770179672833,44.66666666666667,67.48745166503146,935.3333333333334,True,100.0,97.72727272727273,97.27272727272727,12436.062,7853.194999999999,9596.695454545454,4069.8666666666663,1567.9204545454545,1627.113225108225
2026-08-18,RAMAPPR-B,INE425E01013,BSE,11.35,0.0,0.0,4403.0,388,11.347938144329897,12.181568021627884,97.0,153.52423196547795,1100.75,True,100.0,100.0,92.42424242424242,2788.632,8847.244545454545,24276.251818181816,861.9666666666668,1870.1658746556475,2904.4632618658075
2026-08-18,BEFOUNDMOL,INE425F01028,BSE,3.83,0.0,0.0,1734.0,453,3.827814569536424,3.5829189359854765,64.71428571428572,112.94596119232725,247.71428571428572,True,96.152,97.90363636363637,88.87742424242424,1827.542,4245.200454545455,2688.110303030303,269.5333333333333,404.67622309907006,481.2396202548117
2026-04-06,NIBEORD,INE425H01016,BSE,12.19,100.0,24.38,24.0,2,12.0,8.615384615384615,2.0,1.1818181818181819,24.0,True,80.0,90.9090909090909,90.9090909090909,8.352,9.556363636363637,9.556363636363637,10.2,10.181818181818182,10.181818181818182
2026-08-18,RPSGVENT,INE425Y01011,NSE,875.25,80.21,15725616.75,19707136.8,22399,879.8221706326176,921.3793503999349,29.865333333333332,20.34904069126822,26276.1824,False,59.254,61.14636363636364,60.12378787878788,22809513.89,15765445.622727273,15181569.637878789,18471.940813918864,18749.185893382553,17115.19461873565
2026-08-18,ALEMBICLTD,INE426A01027,NSE,89.87,51.66,12829571.59,24661549.39,276330,89.24673176998516,87.99801043743852,88.17166560306319,107.54470167524825,7869.032989789407,False,58.61800000000001,59.10681818181818,51.666969696969694,18575339.284,14000444.402727274,12822457.108636362,9311.878858525937,9463.719780509708,9384.224820108757
2026-08-18,GOACARBON,INE426D01013,NSE,353.3,46.19,3422063.8000000003,7448350.9,20971,355.17385437032095,381.2448004730538,21.822060353798125,18.724309446806043,7750.62528616025,False,69.796,56.87863636363636,57.320151515151515,2154487.7299999995,2976671.8249999997,3153034.684090909,5086.824172041714,7138.545619043285,7238.113547061459
2026-08-18,PRERINFRA,INE426H01014,BSE,25.1,0.0,0.0,186844.0,7470,25.012583668005355,25.895305220952743,249.0,248.72417690803837,6228.133333333333,True,76.686,82.83454545454543,75.68909090909091,37533.662,166886.08045454544,331325.13242424245,4153.222579835623,6440.7884768639,6843.6066870078075
2026-08-18,OBCL,INE426Z01016,NSE,54.0,97.92,1071738.0,1094624.73,20269,54.00487098524841,53.07934723017694,844.5416666666666,402.7281877087829,45609.36375,True,93.74799999999999,90.04454545454546,81.07378787878788,1869923.2519999999,754464.1377272728,651557.9339393942,40331.84765950819,21376.549314774365,10408.829452502925
2026-08-18,VISTAPH,INE427C01021,BSE,6.3,0.0,0.0,151076.0,24506,6.164857585897331,6.572203766847643,408.43333333333334,296.7208807424179,2517.9333333333334,True,82.702,84.82363636363637,76.50727272727272,106229.80600000001,86064.13545454547,65939.59227272727,2522.47079059081,1950.110090117669,1858.3695143936968
2026-08-11,GOLECHA,INE427D01011,BSE,27.55,100.0,182546.30000000002,182546.0,6626,27.549954723815272,29.241376131080173,946.5714285714286,517.1207274005696,26078.0,True,99.804,90.6290909090909,87.87575757575758,148996.06,96305.43772727273,41479.242424242424,28519.756666666664,15121.321695097833,6154.734362217378
2026-08-18,RALEGRA,INE427E01027,BSE,60.4,0.0,0.0,483.0,8,60.375,60.03313026787949,2.6666666666666665,62.76136460068096,161.0,True,100.0,100.0,87.77060606060607,39054.178,63291.50272727273,99232.49393939393,3350.454473684211,3767.7611768625607,3676.5061587559235
2026-08-18,CHALET,INE427F01016,NSE,834.45,41.54,20027634.45,48176033.5,57779,833.7983263815573,830.4597377432733,8.926154796848447,9.416526789274545,7442.612930634945,False,59.428,56.254090909090905,56.127272727272725,42729859.08,46445460.87954546,66417289.06136365,6481.4210701221045,7820.046367873447,10066.098534670917
