DATE,SYMBOL,DELIV_QTY,DELIV_PER
20260420,939202,30,100.0
20260420,939206,50,100.0
20260420,939212,201,100.0
20260420,939236,100,100.0
20260420,939248,5,100.0
20260420,939288,1,100.0
20260420,939335,5,100.0
20260420,939381,100,100.0
20260420,939387,134,97.1
20260420,939407,265,100.0
20260420,939435,90,100.0
20260420,939441,122,100.0
20260420,939445,100,100.0
20260420,939471,250,100.0
20260420,939503,90,100.0
20260420,939579,368,100.0
20260420,939581,10,100.0
20260420,939583,2,100.0
20260420,939595,11,100.0
20260420,939607,10,100.0
20260420,939633,10,100.0
20260420,939639,160,100.0
20260420,939647,100,100.0
20260420,939651,135,100.0
20260420,939679,26,100.0
20260420,939725,35,100.0
20260420,939731,629,100.0
20260420,939735,400,100.0
20260420,939761,100,100.0
20260420,939771,10,100.0
20260420,939809,20,100.0
20260420,939821,20,100.0
20260420,939843,95,84.82
20260420,939847,185,100.0
20260420,939851,379,100.0
20260420,939861,50,100.0
20260420,939957,25,100.0
20260420,940053,2,50.0
20260420,940103,652,100.0
20260420,940153,100,100.0
20260420,940165,50,100.0
20260420,940169,100,83.33
20260420,940175,106,100.0
20260420,940227,66,98.51
20260420,940239,70,100.0
20260420,940287,9,100.0
20260420,940317,10,100.0
20260420,940325,1638,100.0
20260420,940327,300,100.0
20260420,940335,15,100.0
20260420,940347,200,100.0
20260420,940371,60,100.0
20260420,940385,27,100.0
20260420,940387,100,100.0
20260420,940409,10,100.0
20260420,940417,40,100.0
20260420,940427,311,100.0
20260420,940439,90,100.0
20260420,940445,46,100.0
20260420,940449,45,100.0
20260420,940453,255,100.0
20260420,940473,276,100.0
20260420,940477,717,100.0
20260420,940479,1470,100.0
20260420,940483,7,100.0
20260420,940485,60,54.55
20260420,940501,160,96.39
20260420,940517,40,100.0
20260420,940519,100,100.0
20260420,940523,7,100.0
20260420,940527,1,100.0
20260420,940543,280,100.0
20260420,940601,11,100.0
20260420,940609,106,100.0
20260420,940619,35,100.0
20260420,940635,30,100.0
20260420,940637,60,100.0
20260420,940649,115,100.0
20260420,940651,10,100.0
20260420,940663,70,70.0
20260420,940681,10,100.0
20260420,940683,51,100.0
20260420,940691,50,100.0
20260420,940699,3,100.0
20260420,940701,11,100.0
20260420,940705,625,99.36
20260420,940709,23,60.53
20260420,940713,898,100.0
20260420,940715,434,100.0
20260420,940721,100,100.0
20260420,940725,35,100.0
20260420,940727,178,68.99
20260420,940731,39,100.0
20260420,940751,205,100.0
20260420,940759,5,100.0
20260420,940777,3,100.0
20260420,940783,309,100.0
20260420,940791,1163,52.51
20260420,940799,485,100.0
20260420,940817,30,100.0
20260420,940819,10,50.0
20260420,940821,45,100.0
20260420,940823,50,55.56
20260420,940833,149,100.0
20260420,940835,32,100.0
20260420,940837,27,100.0
20260420,940841,246,100.0
20260420,940843,1,100.0
20260420,940847,6,100.0
20260420,940859,183,100.0
20260420,940861,13,100.0
20260420,940862,506,100.0
20260420,940864,10,100.0
20260420,940866,21,95.45
20260420,940872,398,100.0
20260420,940874,24,100.0
20260420,940880,10,100.0
20260420,940882,5,100.0
20260420,940886,36,100.0
20260420,940894,15,100.0
20260420,940898,250,100.0
20260420,940902,2,100.0
20260420,940906,119,100.0
20260420,940943,1,100.0
20260420,940951,10,100.0
20260420,940955,83,96.51
20260420,940957,57,100.0
20260420,940963,232,82.27
20260420,940969,12,100.0
20260420,940971,25,100.0
20260420,940973,25,100.0
20260420,940981,300,100.0
20260420,940987,7,100.0
20260420,940989,73,60.33
20260420,940991,905,98.91
20260420,940993,185,88.1
20260420,940995,55,100.0
20260420,940999,50,100.0
20260420,941005,401,100.0
20260420,949342,1,100.0
20260420,953148,1,100.0
20260420,957810,1,100.0
20260420,958406,2,100.0
20260420,961728,65,97.01
20260420,961730,20,100.0
20260420,961732,2535,100.0
20260420,961734,50,100.0
20260420,961744,20,100.0
20260420,961773,100,100.0
20260420,961779,1000,100.0
20260420,961782,100,100.0
20260420,961785,9,100.0
20260420,961796,25,100.0
20260420,961798,150,100.0
20260420,961803,617,86.05
20260420,961816,235,95.92
20260420,961822,1025,100.0
20260420,961839,1,100.0
20260420,961853,190,100.0
20260420,961881,24,100.0
20260420,961885,109,100.0
20260420,961897,100,100.0
20260420,972655,80,100.0
20260420,972657,190,95.0
20260420,972715,14,77.78
20260420,972721,28,100.0
20260420,972893,1,100.0
20260420,973491,7522,100.0
20260420,973880,2,50.0
20260420,973882,2,100.0
20260420,974043,1,100.0
20260420,974595,5,62.5
20260420,974634,35,100.0
20260420,974720,1,100.0
20260420,974749,16,100.0
20260420,974963,5,100.0
20260420,974999,2,100.0
20260420,975010,5,100.0
20260420,975032,2,66.67
20260420,975057,6,100.0
20260420,975059,8,100.0
20260420,975229,3,100.0
20260420,975273,2,100.0
20260420,975375,5,100.0
20260420,975571,1,33.33
20260420,975572,7,100.0
20260420,975694,7,100.0
20260420,975790,2,100.0
20260420,975792,4,100.0
20260420,975905,10,100.0
20260420,976010,1,100.0
20260420,976036,28,100.0
20260420,976085,2,100.0
20260420,976086,10,100.0
