DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M,MOMENTUM_RAW,FOOTPRINT_RAW,STABILITY_RAW,HASMOMENTUMDATA,HASFOOTPRINTDATA,HASSTABILITYHISTORY20D,MOMENTUM_SCORE,FOOTPRINT_SCORE,STABILITY_SCORE,TRIGGER_COUNT_30D,AI_SCORE,COMBINED_SCORE,SIS,Whale_Density,Implied_Trades,AI_WIN_PROBABILITY,ATR14,STOP_LOSS,TAKE_PROFIT,CHANDELIER_EXIT,REC_POS_SIZE_INR
2026-08-13,TPINDIA,,BSE,18.99,100.0,3603998.16,112513.5,,100.0,94.5190909090909,90.39848484848486,2269389.478,4903127.096818182,3260154.5737878783,51880.2123021423,40160.94480705569,38425.36138185284,1.1062132309806747,1.1054684918858373,2.9281051876622506,,,,0.6736842105263158,0.631578947368421,0.9368421052631579,1,0.8926315789473684,2,0.7867518503696589,3121.907809187117,32.031695396552415,64.635097104977,,,,,
2026-08-24,TIERRA,,BSE,62.11,77.93,2809359.52,22604.761006289307,,43.2,73.27727272727272,79.57727272727271,2385814.88,2408290.7827272727,886365.4816666667,21366.999580325144,24695.40515871204,12375.686418959396,0.9792997086879537,3.1695272188594874,1.8265460388248929,,,,0.48947368421052634,0.868421052631579,0.8578947368421053,2,0.7505263157894737,1,0.7805720207973392,804.6232903038806,124.28176167040004,64.23847773915305,,,,,
2026-08-20,TIERRA,,BSE,62.11,77.93,2809359.52,22604.761006289307,,43.2,73.27727272727272,79.57727272727271,2385814.88,2408290.7827272727,886365.4816666667,21366.999580325144,24695.40515871204,12375.686418959396,0.9792997086879537,3.1695272188594874,1.8265460388248929,,,,0.48947368421052634,0.868421052631579,0.8578947368421053,1,0.8505263157894738,1,0.7805720207973392,804.6232903038806,124.28176167040004,64.23847773915305,,,,,
2026-07-31,KINETICENG,INE266B01017,BSE,218.75,100.0,14499187.5,31759.254424778763,True,100.0,100.0,91.0340909090909,3107223.56,4990591.429545455,6534406.738636363,15398.021298808186,23724.919654068828,23739.73457510237,1.0984895768318563,2.2188988350342225,1.3378100047540995,,,,0.631578947368421,0.7789473684210526,0.8105263157894737,1,0.8273684210526315,2,0.7638959748406424,219.04161474412797,456.5342531683504,49.661340255792375,,,,,
2026-08-31,SPICELOUNG,,BSE,28.47,56.0,11885427.84,18665.563764292,,59.45,68.42772727272728,68.98787878787878,11043201.906,8989137.115909092,3687718.970303031,20300.785189737788,15426.647653840371,9036.108479522927,0.8117368004919617,3.222975485852529,2.065663975437076,,,,0.20526315789473684,0.8894736842105263,0.9210526315789473,2,0.7621052631578947,2,0.7413587893436444,157.04578762805397,636.7569707558106,49.51758678233606,,,,,
2026-08-27,SPICELOUNG,,BSE,28.47,56.0,11885427.84,18665.563764292,,59.45,68.42772727272728,68.98787878787878,11043201.906,8989137.115909092,3687718.970303031,20300.785189737788,15426.647653840371,9036.108479522927,0.8117368004919617,3.222975485852529,2.065663975437076,,,,0.20526315789473684,0.8894736842105263,0.9210526315789473,1,0.8621052631578947,2,0.7413587893436444,157.04578762805397,636.7569707558106,49.51758678233606,,,,,
2026-08-14,KTKBANK,,NSE,334.25,70.02,471752093.75,28462.488648419265,,52.55400000000001,55.27181818181817,52.7089393939394,346226759.95,525907120.3318182,406264935.619697,25650.499600907853,27018.05413003497,24873.762458270976,1.3284274129798002,1.1611932322695093,1.14427757747421,,,,0.9263157894736842,0.6421052631578947,0.7263157894736842,1,0.7926315789473686,1,0.7383047471461985,6.033357143615065,16574.520224752025,65.75270851748539,9.317858014787946,315.6142839704241,371.5214320591518,,100000.0
2026-08-20,NATFIT,,BSE,258.1,75.62,11264516.4,35183.79759036144,,74.53,84.04181818181817,86.08999999999999,9961698.29,7269025.861363635,3052617.743939393,46349.1698439984,43112.22901367254,28901.25104593309,0.8783830874666049,3.6901169241921457,1.21737974368111,,,,0.30526315789473685,0.9263157894736842,0.8,1,0.8031578947368421,1,0.7226383597167665,312.3418382200717,320.16203967379295,33.11094269125268,,,,,
2026-08-21,BIL,,NSE,936.85,72.02,9823809.1,21384.741666666665,,59.21400000000001,76.31363636363636,72.71787878787877,12160496.48,10241231.811363636,5370829.871212121,15258.418060182372,26674.47950328153,17617.14117613831,0.9904029270447434,1.829104502575298,1.2138599249934725,,,,0.5210526315789473,0.7421052631578947,0.7842105263157895,1,0.796842105263158,0,0.7158298339182338,217.68278932320322,459.38404368535356,34.847821266296165,,,,,
2026-08-31,BIL,,NSE,936.85,72.02,9823809.1,21384.741666666665,,59.21400000000001,76.31363636363636,72.71787878787877,12160496.48,10241231.811363636,5370829.871212121,15258.418060182372,26674.47950328153,17617.14117613831,0.9904029270447434,1.829104502575298,1.2138599249934725,,,,0.5210526315789473,0.7421052631578947,0.7842105263157895,2,0.6968421052631579,0,0.7158298339182338,217.68278932320322,459.38404368535356,34.847821266296165,,,,,
