DATE,SYMBOL,DELIV_QTY,DELIV_PER
10122025,500002,0000000000003630,062.92
10122025,500003,0000000000002864,062.06
10122025,500008,0000000000019499,066.83
10122025,500009,0000000000012455,071.38
10122025,500012,0000000000028800,067.33
10122025,500013,0000000000017592,100.00
10122025,500014,0000000000006479,069.87
10122025,500016,0000000000001805,097.30
10122025,500020,0000000000009399,054.00
10122025,500023,0000000000000525,046.38
10122025,500027,0000000000000357,063.07
10122025,500028,0000000000020822,069.64
10122025,500031,0000000000002964,055.16
10122025,500032,0000000000229726,052.92
10122025,500033,0000000000002438,058.38
10122025,500034,0000000000028288,030.79
10122025,500038,0000000000037512,039.27
10122025,500039,0000000000006381,050.51
10122025,500040,0000000000002384,065.84
10122025,500041,0000000000000001,100.00
10122025,500042,0000000000000321,056.51
10122025,500043,0000000000001761,040.32
10122025,500048,0000000000006052,049.05
10122025,500049,0000000000256331,048.81
10122025,500052,0000000000005039,037.16
10122025,500058,0000000000018877,087.45
10122025,500059,0000000000012626,100.00
10122025,500060,0000000000001602,068.61
10122025,500067,0000000000001754,041.37
10122025,500068,0000000000000006,054.55
10122025,500069,0000000000000020,100.00
10122025,500074,0000000000005334,062.89
10122025,500078,0000000000000535,081.43
10122025,500083,0000000000006079,100.00
10122025,500084,0000000000011488,049.11
10122025,500085,0000000000083086,052.42
10122025,500086,0000000000033527,045.11
10122025,500087,0000000000009919,060.65
10122025,500089,0000000000001240,034.46
10122025,500092,0000000000001083,049.43
10122025,500093,0000000000198976,073.73
10122025,500096,0000000000068635,074.46
10122025,500097,0000000000004581,057.38
10122025,500101,0000000000006322,057.08
10122025,500103,0000000000110372,040.38
10122025,500104,0000000000033145,055.02
10122025,500106,0000000000113780,032.10
10122025,500108,0000000000077624,034.72
10122025,500109,0000000000027658,029.74
10122025,500110,0000000000047576,048.95
10122025,500112,0000000000065972,015.57
10122025,500113,0000000000129614,036.95
10122025,500114,0000000000002497,029.37
10122025,500116,0000000000074404,051.33
10122025,500117,0000000000019806,036.22
10122025,500119,0000000000015452,046.20
10122025,500120,0000000000000472,080.82
10122025,500123,0000000000000209,023.64
10122025,500124,0000000000057371,073.79
10122025,500125,0000000000130257,094.11
10122025,500126,0000000000000099,069.72
10122025,500128,0000000000026596,035.47
10122025,500133,0000000000001120,049.02
10122025,500135,0000000000029717,055.49
10122025,500136,0000000000002896,066.50
10122025,500142,0000000000001953,077.56
10122025,500143,0000000000007678,081.97
